"Plot Title: BAROMETRO"
"#","Date Time, GMT-03:00","Abs Pres, psi (LGR S/N: 10416742, SEN S/N: 10416742)","Temp, °F (LGR S/N: 10416742, SEN S/N: 10416742)","Méd.: Pressão, psi (LGR S/N: 10416742)"
5243,04/15/19 05:50:00 PM,14.2851,68.248,14.2851
5244,04/15/19 05:55:00 PM,14.2820,67.906,14.2820
5245,04/15/19 06:00:00 PM,14.2766,67.564,14.2766
5246,04/15/19 06:05:00 PM,14.2785,67.221,14.2785
5247,04/15/19 06:10:00 PM,14.2780,66.879,14.2780
5248,04/15/19 06:15:00 PM,14.2750,66.537,14.2750
5249,04/15/19 06:20:00 PM,14.2772,66.366,14.2772
5250,04/15/19 06:25:00 PM,14.2769,66.193,14.2769
5251,04/15/19 06:30:00 PM,14.2769,66.193,14.2769
5252,04/15/19 06:35:00 PM,14.2742,66.022,14.2742
5253,04/15/19 06:40:00 PM,14.2719,66.022,14.2719
5254,04/15/19 06:45:00 PM,14.2719,66.022,14.2719
5255,04/15/19 06:50:00 PM,14.2745,66.193,14.2745
5256,04/15/19 06:55:00 PM,14.2745,66.193,14.2745
5257,04/15/19 07:00:00 PM,14.2723,66.366,14.2723
5258,04/15/19 07:05:00 PM,14.2700,66.366,14.2700
5259,04/15/19 07:10:00 PM,14.2723,66.366,14.2723
5260,04/15/19 07:15:00 PM,14.2723,66.366,14.2723
5261,04/15/19 07:20:00 PM,14.2772,66.366,14.2772
5262,04/15/19 07:25:00 PM,14.2795,66.366,14.2795
5263,04/15/19 07:30:00 PM,14.2772,66.366,14.2772
5264,04/15/19 07:35:00 PM,14.2820,66.366,14.2820
5265,04/15/19 07:40:00 PM,14.2845,66.366,14.2845
5266,04/15/19 07:45:00 PM,14.2845,66.366,14.2845
5267,04/15/19 07:50:00 PM,14.2845,66.366,14.2845
5268,04/15/19 07:55:00 PM,14.2845,66.366,14.2845
5269,04/15/19 08:00:00 PM,14.2869,66.366,14.2869
5270,04/15/19 08:05:00 PM,14.2869,66.366,14.2869
5271,04/15/19 08:10:00 PM,14.2869,66.366,14.2869
5272,04/15/19 08:15:00 PM,14.2893,66.366,14.2893
5273,04/15/19 08:20:00 PM,14.2845,66.366,14.2845
5274,04/15/19 08:25:00 PM,14.2842,66.193,14.2842
5275,04/15/19 08:30:00 PM,14.2842,66.193,14.2842
5276,04/15/19 08:35:00 PM,14.2867,66.193,14.2867
5277,04/15/19 08:40:00 PM,14.2842,66.193,14.2842
5278,04/15/19 08:45:00 PM,14.2794,66.193,14.2794
5279,04/15/19 08:50:00 PM,14.2791,66.022,14.2791
5280,04/15/19 08:55:00 PM,14.2814,66.022,14.2814
5281,04/15/19 09:00:00 PM,14.2814,66.022,14.2814
5282,04/15/19 09:05:00 PM,14.2814,66.022,14.2814
5283,04/15/19 09:10:00 PM,14.2814,66.022,14.2814
5284,04/15/19 09:15:00 PM,14.2817,66.193,14.2817
5285,04/15/19 09:20:00 PM,14.2817,66.193,14.2817
5286,04/15/19 09:25:00 PM,14.2864,66.022,14.2864
5287,04/15/19 09:30:00 PM,14.2839,66.022,14.2839
5288,04/15/19 09:35:00 PM,14.2813,65.851,14.2813
5289,04/15/19 09:40:00 PM,14.2813,65.851,14.2813
5290,04/15/19 09:45:00 PM,14.2810,65.680,14.2810
5291,04/15/19 09:50:00 PM,14.2832,65.509,14.2832
5292,04/15/19 09:55:00 PM,14.2826,65.167,14.2826
5293,04/15/19 10:00:00 PM,14.2848,64.996,14.2848
5294,04/15/19 10:05:00 PM,14.2848,64.996,14.2848
5295,04/15/19 10:10:00 PM,14.2893,64.825,14.2893
5296,04/15/19 10:15:00 PM,14.2965,64.825,14.2965
5297,04/15/19 10:20:00 PM,14.3014,64.825,14.3014
5298,04/15/19 10:25:00 PM,14.3009,64.481,14.3009
5299,04/15/19 10:30:00 PM,14.3030,64.310,14.3030
5300,04/15/19 10:35:00 PM,14.3006,64.310,14.3006
5301,04/15/19 10:40:00 PM,14.3028,64.139,14.3028
5302,04/15/19 10:45:00 PM,14.3000,63.968,14.3000
5303,04/15/19 10:50:00 PM,14.2901,63.797,14.2901
5304,04/15/19 10:55:00 PM,14.2798,63.455,14.2798
5305,04/15/19 11:00:00 PM,14.2795,63.282,14.2795
5306,04/15/19 11:05:00 PM,14.2823,63.455,14.2823
5307,04/15/19 11:10:00 PM,14.2826,63.626,14.2826
5308,04/15/19 11:15:00 PM,14.2868,63.282,14.2868
5309,04/15/19 11:20:00 PM,14.2890,63.111,14.2890
5310,04/15/19 11:25:00 PM,14.2867,63.111,14.2867
5311,04/15/19 11:30:00 PM,14.2842,63.111,14.2842
5312,04/15/19 11:35:00 PM,14.2939,63.111,14.2939
5313,04/15/19 11:40:00 PM,14.2914,63.111,14.2914
5314,04/15/19 11:45:00 PM,14.2962,63.111,14.2962
5315,04/15/19 11:50:00 PM,14.2939,63.111,14.2939
5316,04/15/19 11:55:00 PM,14.2962,63.111,14.2962
5317,04/16/19 12:00:00 AM,14.2939,63.111,14.2939
5318,04/16/19 12:05:00 AM,14.2962,63.111,14.2962
5319,04/16/19 12:10:00 AM,14.2962,63.111,14.2962
5320,04/16/19 12:15:00 AM,14.2959,62.940,14.2959
5321,04/16/19 12:20:00 AM,14.2936,62.940,14.2936
5322,04/16/19 12:25:00 AM,14.2911,62.940,14.2911
5323,04/16/19 12:30:00 AM,14.2933,62.769,14.2933
5324,04/16/19 12:35:00 AM,14.2933,62.769,14.2933
5325,04/16/19 12:40:00 AM,14.2981,62.769,14.2981
5326,04/16/19 12:45:00 AM,14.3248,62.769,14.3248
5327,04/16/19 12:50:00 AM,14.4385,62.769,14.4385
5328,04/16/19 12:55:00 AM,14.5059,62.598,14.5059
5329,04/16/19 01:00:00 AM,14.5326,62.598,14.5326
5330,04/16/19 01:05:00 AM,14.5422,62.598,14.5422
5331,04/16/19 01:10:00 AM,14.5522,62.769,14.5522
5332,04/16/19 01:15:00 AM,14.5643,62.769,14.5643
5333,04/16/19 01:20:00 AM,14.5740,62.769,14.5740
5334,04/16/19 01:25:00 AM,14.5909,62.769,14.5909
5335,04/16/19 01:30:00 AM,14.6007,62.769,14.6007
5336,04/16/19 01:35:00 AM,14.6076,62.598,14.6076
5337,04/16/19 01:40:00 AM,14.6120,62.254,14.6120
5338,04/16/19 01:45:00 AM,14.6089,61.912,14.6089
5339,04/16/19 01:50:00 AM,14.5988,61.569,14.5988
5340,04/16/19 01:55:00 AM,14.6007,61.227,14.6007
5341,04/16/19 02:00:00 AM,14.5954,61.054,14.5954
5342,04/16/19 02:05:00 AM,14.5951,60.883,14.5951
5343,04/16/19 02:10:00 AM,14.5879,60.883,14.5879
5344,04/16/19 02:15:00 AM,14.5856,60.883,14.5856
5345,04/16/19 02:20:00 AM,14.5809,61.054,14.5809
5346,04/16/19 02:25:00 AM,14.5809,61.054,14.5809
5347,04/16/19 02:30:00 AM,14.5786,61.054,14.5786
5348,04/16/19 02:35:00 AM,14.5831,60.883,14.5831
5349,04/16/19 02:40:00 AM,14.5759,60.883,14.5759
5350,04/16/19 02:45:00 AM,14.5731,60.712,14.5731
5351,04/16/19 02:50:00 AM,14.5656,60.539,14.5656
5352,04/16/19 02:55:00 AM,14.5582,60.368,14.5582
5353,04/16/19 03:00:00 AM,14.5557,60.368,14.5557
5354,04/16/19 03:05:00 AM,14.5548,59.851,14.5548
5355,04/16/19 03:10:00 AM,14.5513,59.164,14.5513
5356,04/16/19 03:15:00 AM,14.5509,58.820,14.5509
5357,04/16/19 03:20:00 AM,14.5479,58.476,14.5479
5358,04/16/19 03:25:00 AM,14.5453,58.303,14.5453
5359,04/16/19 03:30:00 AM,14.5425,58.131,14.5425
5360,04/16/19 03:35:00 AM,14.5377,58.131,14.5377
5361,04/16/19 03:40:00 AM,14.5328,58.131,14.5328
5362,04/16/19 03:45:00 AM,14.5328,58.131,14.5328
5363,04/16/19 03:50:00 AM,14.5305,58.131,14.5305
5364,04/16/19 03:55:00 AM,14.5280,58.131,14.5280
5365,04/16/19 04:00:00 AM,14.5255,58.131,14.5255
5366,04/16/19 04:05:00 AM,14.5232,58.131,14.5232
5367,04/16/19 04:10:00 AM,14.5255,58.131,14.5255
5368,04/16/19 04:15:00 AM,14.5232,58.131,14.5232
5369,04/16/19 04:20:00 AM,14.5205,57.958,14.5205
5370,04/16/19 04:25:00 AM,14.5205,57.958,14.5205
5371,04/16/19 04:30:00 AM,14.5205,57.958,14.5205
5372,04/16/19 04:35:00 AM,14.5207,58.131,14.5207
5373,04/16/19 04:40:00 AM,14.5183,58.131,14.5183
5374,04/16/19 04:45:00 AM,14.5207,58.131,14.5207
5375,04/16/19 04:50:00 AM,14.5207,58.131,14.5207
5376,04/16/19 04:55:00 AM,14.5229,57.958,14.5229
5377,04/16/19 05:00:00 AM,14.5226,57.785,14.5226
5378,04/16/19 05:05:00 AM,14.5251,57.785,14.5251
5379,04/16/19 05:10:00 AM,14.5226,57.785,14.5226
5380,04/16/19 05:15:00 AM,14.5229,57.958,14.5229
5381,04/16/19 05:20:00 AM,14.5229,57.958,14.5229
5382,04/16/19 05:25:00 AM,14.5207,58.131,14.5207
5383,04/16/19 05:30:00 AM,14.5207,58.131,14.5207
5384,04/16/19 05:35:00 AM,14.5210,58.303,14.5210
5385,04/16/19 05:40:00 AM,14.5210,58.303,14.5210
5386,04/16/19 05:45:00 AM,14.5207,58.131,14.5207
5387,04/16/19 05:50:00 AM,14.5232,58.131,14.5232
5388,04/16/19 05:55:00 AM,14.5232,58.131,14.5232
5389,04/16/19 06:00:00 AM,14.5232,58.131,14.5232
5390,04/16/19 06:05:00 AM,14.5258,58.303,14.5258
5391,04/16/19 06:10:00 AM,14.5258,58.303,14.5258
5392,04/16/19 06:15:00 AM,14.5283,58.303,14.5283
5393,04/16/19 06:20:00 AM,14.5309,58.476,14.5309
5394,04/16/19 06:25:00 AM,14.5286,58.476,14.5286
5395,04/16/19 06:30:00 AM,14.5331,58.303,14.5331
5396,04/16/19 06:35:00 AM,14.5328,58.131,14.5328
5397,04/16/19 06:40:00 AM,14.5305,58.131,14.5305
5398,04/16/19 06:45:00 AM,14.5328,58.131,14.5328
5399,04/16/19 06:50:00 AM,14.5352,58.131,14.5352
5400,04/16/19 06:55:00 AM,14.5350,57.958,14.5350
5401,04/16/19 07:00:00 AM,14.5326,57.958,14.5326
5402,04/16/19 07:05:00 AM,14.5350,57.958,14.5350
5403,04/16/19 07:10:00 AM,14.5374,57.958,14.5374
5404,04/16/19 07:15:00 AM,14.5374,57.958,14.5374
5405,04/16/19 07:20:00 AM,14.5399,57.958,14.5399
5406,04/16/19 07:25:00 AM,14.5374,57.958,14.5374
5407,04/16/19 07:30:00 AM,14.5377,58.131,14.5377
5408,04/16/19 07:35:00 AM,14.5355,58.303,14.5355
5409,04/16/19 07:40:00 AM,14.5358,58.476,14.5358
5410,04/16/19 07:45:00 AM,14.5384,58.647,14.5384
5411,04/16/19 07:50:00 AM,14.5384,58.647,14.5384
5412,04/16/19 07:55:00 AM,14.5384,58.647,14.5384
5413,04/16/19 08:00:00 AM,14.5387,58.820,14.5387
5414,04/16/19 08:05:00 AM,14.5415,58.993,14.5415
5415,04/16/19 08:10:00 AM,14.5396,59.337,14.5396
5416,04/16/19 08:15:00 AM,14.5374,59.508,14.5374
5417,04/16/19 08:20:00 AM,14.5380,59.851,14.5380
5418,04/16/19 08:25:00 AM,14.5381,60.024,14.5381
5419,04/16/19 08:30:00 AM,14.5384,60.195,14.5384
5420,04/16/19 08:35:00 AM,14.5435,60.368,14.5435
5421,04/16/19 08:40:00 AM,14.5435,60.368,14.5435
5422,04/16/19 08:45:00 AM,14.5503,60.024,14.5503
5423,04/16/19 08:50:00 AM,14.5541,59.337,14.5541
5424,04/16/19 08:55:00 AM,14.5532,58.820,14.5532
5425,04/16/19 09:00:00 AM,14.5554,58.647,14.5554
5426,04/16/19 09:05:00 AM,14.5554,58.647,14.5554
5427,04/16/19 09:10:00 AM,14.5551,58.476,14.5551
5428,04/16/19 09:15:00 AM,14.5528,58.476,14.5528
5429,04/16/19 09:20:00 AM,14.5506,58.647,14.5506
5430,04/16/19 09:25:00 AM,14.5487,58.993,14.5487
5431,04/16/19 09:30:00 AM,14.5492,59.337,14.5492
5432,04/16/19 09:35:00 AM,14.5453,59.851,14.5453
5433,04/16/19 09:40:00 AM,14.5435,60.368,14.5435
5434,04/16/19 09:45:00 AM,14.5435,60.368,14.5435
5435,04/16/19 09:50:00 AM,14.5418,60.712,14.5418
5436,04/16/19 09:55:00 AM,14.5419,60.883,14.5419
5437,04/16/19 10:00:00 AM,14.5460,60.368,14.5460
5438,04/16/19 10:05:00 AM,14.5460,60.368,14.5460
5439,04/16/19 10:10:00 AM,14.5482,60.195,14.5482
5440,04/16/19 10:15:00 AM,14.5479,60.024,14.5479
5441,04/16/19 10:20:00 AM,14.5453,59.851,14.5453
5442,04/16/19 10:25:00 AM,14.5476,59.851,14.5476
5443,04/16/19 10:30:00 AM,14.5454,60.024,14.5454
5444,04/16/19 10:35:00 AM,14.5309,61.569,14.5309
5445,04/16/19 10:40:00 AM,14.5292,63.455,14.5292
5446,04/16/19 10:45:00 AM,14.5302,64.139,14.5302
5447,04/16/19 10:50:00 AM,14.5191,64.825,14.5191
5448,04/16/19 10:55:00 AM,14.5241,66.366,14.5241
5449,04/16/19 11:00:00 AM,14.5274,66.879,14.5274
5450,04/16/19 11:05:00 AM,14.5313,66.366,14.5313
5451,04/16/19 11:10:00 AM,14.5300,67.050,14.5300
5452,04/16/19 11:15:00 AM,14.5366,66.537,14.5366
5453,04/16/19 11:20:00 AM,14.5376,65.680,14.5376
5454,04/16/19 11:25:00 AM,14.5373,65.509,14.5373
5455,04/16/19 11:30:00 AM,14.5370,65.338,14.5370
5456,04/16/19 11:35:00 AM,14.5342,65.167,14.5342
5457,04/16/19 11:40:00 AM,14.5209,67.392,14.5209
5458,04/16/19 11:45:00 AM,14.5136,70.308,14.5136
5459,04/16/19 11:50:00 AM,14.5207,71.683,14.5207
5460,04/16/19 11:55:00 AM,14.5168,72.199,14.5168
5461,04/16/19 12:00:00 PM,14.5213,72.028,14.5213
5462,04/16/19 12:05:00 PM,14.5229,71.512,14.5229
5463,04/16/19 12:10:00 PM,14.5260,71.856,14.5260
5464,04/16/19 12:15:00 PM,14.5235,71.856,14.5235
5465,04/16/19 12:20:00 PM,14.5254,71.512,14.5254
5466,04/16/19 12:25:00 PM,14.5281,71.683,14.5281
5467,04/16/19 12:30:00 PM,14.5239,70.651,14.5239
5468,04/16/19 12:35:00 PM,14.5239,70.651,14.5239
5469,04/16/19 12:40:00 PM,14.5190,70.651,14.5190
5470,04/16/19 12:45:00 PM,14.5234,70.308,14.5234
5471,04/16/19 12:50:00 PM,14.5170,70.824,14.5170
5472,04/16/19 12:55:00 PM,14.5170,70.824,14.5170
5473,04/16/19 01:00:00 PM,14.5162,71.856,14.5162
5474,04/16/19 01:05:00 PM,14.5193,72.199,14.5193
5475,04/16/19 01:10:00 PM,14.5168,72.199,14.5168
5476,04/16/19 01:15:00 PM,14.5104,72.718,14.5104
5477,04/16/19 01:20:00 PM,14.5113,73.234,14.5113
5478,04/16/19 01:25:00 PM,14.5110,73.062,14.5110
5479,04/16/19 01:30:00 PM,14.5110,73.062,14.5110
5480,04/16/19 01:35:00 PM,14.5089,73.234,14.5089
5481,04/16/19 01:40:00 PM,14.5049,73.753,14.5049
5482,04/16/19 01:45:00 PM,14.5113,73.234,14.5113
5483,04/16/19 01:50:00 PM,14.5068,73.407,14.5068
5484,04/16/19 01:55:00 PM,14.5074,73.753,14.5074
5485,04/16/19 02:00:00 PM,14.5116,73.407,14.5116
5486,04/16/19 02:05:00 PM,14.5052,73.926,14.5052
5487,04/16/19 02:10:00 PM,14.5039,74.619,14.5039
5488,04/16/19 02:15:00 PM,14.5064,74.619,14.5064
5489,04/16/19 02:20:00 PM,14.5128,74.098,14.5128
5490,04/16/19 02:25:00 PM,14.5119,73.580,14.5119
5491,04/16/19 02:30:00 PM,14.5083,72.891,14.5083
5492,04/16/19 02:35:00 PM,14.5058,72.891,14.5058
5493,04/16/19 02:40:00 PM,14.5038,73.062,14.5038
5494,04/16/19 02:45:00 PM,14.5038,73.062,14.5038
5495,04/16/19 02:50:00 PM,14.5016,73.234,14.5016
5496,04/16/19 02:55:00 PM,14.5038,73.062,14.5038
5497,04/16/19 03:00:00 PM,14.5052,72.545,14.5052
5498,04/16/19 03:05:00 PM,14.5090,71.856,14.5090
5499,04/16/19 03:10:00 PM,14.5123,70.995,14.5123
5500,04/16/19 03:15:00 PM,14.5133,70.137,14.5133
5501,04/16/19 03:20:00 PM,14.5168,69.278,14.5168
5502,04/16/19 03:25:00 PM,14.5135,68.763,14.5135
5503,04/16/19 03:30:00 PM,14.5093,69.107,14.5093
5504,04/16/19 03:35:00 PM,14.5046,69.278,14.5046
5505,04/16/19 03:40:00 PM,14.5061,70.137,14.5061
5506,04/16/19 03:45:00 PM,14.5086,70.137,14.5086
5507,04/16/19 03:50:00 PM,14.5083,69.964,14.5083
5508,04/16/19 03:55:00 PM,14.5083,69.964,14.5083
5509,04/16/19 04:00:00 PM,14.5125,69.622,14.5125
5510,04/16/19 04:05:00 PM,14.5065,68.934,14.5065
5511,04/16/19 04:10:00 PM,14.4600,68.592,14.4600
5512,04/16/19 04:15:00 PM,14.4336,68.763,14.4336
5513,04/16/19 04:20:00 PM,14.3943,68.421,14.3943
5514,04/16/19 04:25:00 PM,14.3735,67.564,14.3735
5515,04/16/19 04:30:00 PM,14.3455,66.708,14.3455
5516,04/16/19 04:35:00 PM,14.3251,66.022,14.3251
5517,04/16/19 04:40:00 PM,14.3126,65.851,14.3126
5518,04/16/19 04:45:00 PM,14.3028,65.680,14.3028
5519,04/16/19 04:50:00 PM,14.2855,65.509,14.2855
5520,04/16/19 04:55:00 PM,14.2758,65.509,14.2758
5521,04/16/19 05:00:00 PM,14.2684,65.338,14.2684
5522,04/16/19 05:05:00 PM,14.2634,65.338,14.2634
5523,04/16/19 05:10:00 PM,14.2611,65.338,14.2611
5524,04/16/19 05:15:00 PM,14.2587,65.338,14.2587
5525,04/16/19 05:20:00 PM,14.2565,65.509,14.2565
5526,04/16/19 05:25:00 PM,14.2517,65.509,14.2517
5527,04/16/19 05:30:00 PM,14.2517,65.509,14.2517
5528,04/16/19 05:35:00 PM,14.2487,65.167,14.2487
5529,04/16/19 05:40:00 PM,14.2511,65.167,14.2511
5530,04/16/19 05:45:00 PM,14.2514,65.338,14.2514
5531,04/16/19 05:50:00 PM,14.2574,64.481,14.2574
5532,04/16/19 05:55:00 PM,14.2576,63.111,14.2576
5533,04/16/19 06:00:00 PM,14.2562,62.254,14.2562
5534,04/16/19 06:05:00 PM,14.2576,61.569,14.2576
5535,04/16/19 06:10:00 PM,14.2568,61.054,14.2568
5536,04/16/19 06:15:00 PM,14.2587,60.712,14.2587
5537,04/16/19 06:20:00 PM,14.2605,60.368,14.2605
5538,04/16/19 06:25:00 PM,14.2604,60.195,14.2604
5539,04/16/19 06:30:00 PM,14.2601,60.024,14.2601
5540,04/16/19 06:35:00 PM,14.2601,60.024,14.2601
5541,04/16/19 06:40:00 PM,14.2623,59.851,14.2623
5542,04/16/19 06:45:00 PM,14.2598,59.851,14.2598
5543,04/16/19 06:50:00 PM,14.2598,59.851,14.2598
5544,04/16/19 06:55:00 PM,14.2620,59.680,14.2620
5545,04/16/19 07:00:00 PM,14.2620,59.680,14.2620
5546,04/16/19 07:05:00 PM,14.2642,59.508,14.2642
5547,04/16/19 07:10:00 PM,14.2614,59.337,14.2614
5548,04/16/19 07:15:00 PM,14.2613,59.164,14.2613
5549,04/16/19 07:20:00 PM,14.2607,58.820,14.2607
5550,04/16/19 07:25:00 PM,14.2626,58.476,14.2626
5551,04/16/19 07:30:00 PM,14.2597,58.131,14.2597
5552,04/16/19 07:35:00 PM,14.2640,57.785,14.2640
5553,04/16/19 07:40:00 PM,14.2637,57.614,14.2637
5554,04/16/19 07:45:00 PM,14.2632,57.268,14.2632
5555,04/16/19 07:50:00 PM,14.2627,56.923,14.2627
5556,04/16/19 07:55:00 PM,14.2621,56.577,14.2621
5557,04/16/19 08:00:00 PM,14.2619,56.404,14.2619
5558,04/16/19 08:05:00 PM,14.2614,56.057,14.2614
5559,04/16/19 08:10:00 PM,14.2636,55.884,14.2636
5560,04/16/19 08:15:00 PM,14.2633,55.711,14.2633
5561,04/16/19 08:20:00 PM,14.2630,55.537,14.2630
5562,04/16/19 08:25:00 PM,14.2626,55.189,14.2626
5563,04/16/19 08:30:00 PM,14.2623,55.017,14.2623
5564,04/16/19 08:35:00 PM,14.2645,54.842,14.2645
5565,04/16/19 08:40:00 PM,14.2645,54.842,14.2645
5566,04/16/19 08:45:00 PM,14.2645,54.842,14.2645
5567,04/16/19 08:50:00 PM,14.2642,54.669,14.2642
5568,04/16/19 08:55:00 PM,14.2617,54.669,14.2617
5569,04/16/19 09:00:00 PM,14.2616,54.495,14.2616
5570,04/16/19 09:05:00 PM,14.2634,54.147,14.2634
5571,04/16/19 09:10:00 PM,14.2632,53.973,14.2632
5572,04/16/19 09:15:00 PM,14.2634,54.147,14.2634
5573,04/16/19 09:20:00 PM,14.2637,54.322,14.2637
5574,04/16/19 09:25:00 PM,14.2637,54.322,14.2637
5575,04/16/19 09:30:00 PM,14.2637,54.322,14.2637
5576,04/16/19 09:35:00 PM,14.2613,54.322,14.2613
5577,04/16/19 09:40:00 PM,14.2637,54.322,14.2637
5578,04/16/19 09:45:00 PM,14.2637,54.322,14.2637
5579,04/16/19 09:50:00 PM,14.2613,54.322,14.2613
5580,04/16/19 09:55:00 PM,14.2637,54.322,14.2637
5581,04/16/19 10:00:00 PM,14.2637,54.322,14.2637
5582,04/16/19 10:05:00 PM,14.2637,54.322,14.2637
5583,04/16/19 10:10:00 PM,14.2661,54.322,14.2661
5584,04/16/19 10:15:00 PM,14.2658,54.147,14.2658
5585,04/16/19 10:20:00 PM,14.2661,54.322,14.2661
5586,04/16/19 10:25:00 PM,14.2637,54.322,14.2637
5587,04/16/19 10:30:00 PM,14.2663,54.495,14.2663
5588,04/16/19 10:35:00 PM,14.2639,54.495,14.2639
5589,04/16/19 10:40:00 PM,14.2637,54.322,14.2637
5590,04/16/19 10:45:00 PM,14.2632,53.973,14.2632
5591,04/16/19 10:50:00 PM,14.2632,53.973,14.2632
5592,04/16/19 10:55:00 PM,14.2632,53.973,14.2632
5593,04/16/19 11:00:00 PM,14.2637,54.322,14.2637
5594,04/16/19 11:05:00 PM,14.2639,54.495,14.2639
5595,04/16/19 11:10:00 PM,14.2663,54.495,14.2663
5596,04/16/19 11:15:00 PM,14.2661,54.322,14.2661
5597,04/16/19 11:20:00 PM,14.2658,54.147,14.2658
5598,04/16/19 11:25:00 PM,14.2658,54.147,14.2658
5599,04/16/19 11:30:00 PM,14.2656,53.973,14.2656
5600,04/16/19 11:35:00 PM,14.2632,53.973,14.2632
5601,04/16/19 11:40:00 PM,14.2629,53.798,14.2629
5602,04/16/19 11:45:00 PM,14.2624,53.449,14.2624
5603,04/16/19 11:50:00 PM,14.2648,53.449,14.2648
5604,04/16/19 11:55:00 PM,14.2646,53.274,14.2646
5605,04/17/19 12:00:00 AM,14.2646,53.274,14.2646
5606,04/17/19 12:05:00 AM,14.2619,53.100,14.2619
5607,04/17/19 12:10:00 AM,14.2617,52.925,14.2617
5608,04/17/19 12:15:00 AM,14.2614,52.750,14.2614
5609,04/17/19 12:20:00 AM,14.2590,52.750,14.2590
5610,04/17/19 12:25:00 AM,14.2611,52.576,14.2611
5611,04/17/19 12:30:00 AM,14.2585,52.401,14.2585
5612,04/17/19 12:35:00 AM,14.2585,52.401,14.2585
5613,04/17/19 12:40:00 AM,14.2585,52.401,14.2585
5614,04/17/19 12:45:00 AM,14.2607,52.225,14.2607
5615,04/17/19 12:50:00 AM,14.2579,52.050,14.2579
5616,04/17/19 12:55:00 AM,14.2579,52.050,14.2579
5617,04/17/19 01:00:00 AM,14.2579,52.050,14.2579
5618,04/17/19 01:05:00 AM,14.2575,51.699,14.2575
5619,04/17/19 01:10:00 AM,14.2547,51.523,14.2547
5620,04/17/19 01:15:00 AM,14.2524,51.523,14.2524
5621,04/17/19 01:20:00 AM,14.2547,51.523,14.2547
5622,04/17/19 01:25:00 AM,14.2546,51.346,14.2546
5623,04/17/19 01:30:00 AM,14.2518,51.172,14.2518
5624,04/17/19 01:35:00 AM,14.2521,51.346,14.2521
5625,04/17/19 01:40:00 AM,14.2495,51.172,14.2495
5626,04/17/19 01:45:00 AM,14.2492,50.995,14.2492
5627,04/17/19 01:50:00 AM,14.2492,50.995,14.2492
5628,04/17/19 01:55:00 AM,14.2492,50.995,14.2492
5629,04/17/19 02:00:00 AM,14.2514,50.819,14.2514
5630,04/17/19 02:05:00 AM,14.2489,50.819,14.2489
5631,04/17/19 02:10:00 AM,14.2492,50.995,14.2492
5632,04/17/19 02:15:00 AM,14.2511,50.643,14.2511
5633,04/17/19 02:20:00 AM,14.2487,50.643,14.2487
5634,04/17/19 02:25:00 AM,14.2489,50.819,14.2489
5635,04/17/19 02:30:00 AM,14.2489,50.819,14.2489
5636,04/17/19 02:35:00 AM,14.2489,50.819,14.2489
5637,04/17/19 02:40:00 AM,14.2489,50.819,14.2489
5638,04/17/19 02:45:00 AM,14.2463,50.643,14.2463
5639,04/17/19 02:50:00 AM,14.2463,50.643,14.2463
5640,04/17/19 02:55:00 AM,14.2439,50.643,14.2439
5641,04/17/19 03:00:00 AM,14.2463,50.643,14.2463
5642,04/17/19 03:05:00 AM,14.2439,50.643,14.2439
5643,04/17/19 03:10:00 AM,14.2414,50.643,14.2414
5644,04/17/19 03:15:00 AM,14.2414,50.643,14.2414
5645,04/17/19 03:20:00 AM,14.2414,50.643,14.2414
5646,04/17/19 03:25:00 AM,14.2414,50.643,14.2414
5647,04/17/19 03:30:00 AM,14.2413,50.466,14.2413
5648,04/17/19 03:35:00 AM,14.2388,50.466,14.2388
5649,04/17/19 03:40:00 AM,14.2388,50.466,14.2388
5650,04/17/19 03:45:00 AM,14.2391,50.643,14.2391
5651,04/17/19 03:50:00 AM,14.2388,50.466,14.2388
5652,04/17/19 03:55:00 AM,14.2388,50.466,14.2388
5653,04/17/19 04:00:00 AM,14.2388,50.466,14.2388
5654,04/17/19 04:05:00 AM,14.2363,50.466,14.2363
5655,04/17/19 04:10:00 AM,14.2363,50.466,14.2363
5656,04/17/19 04:15:00 AM,14.2363,50.466,14.2363
5657,04/17/19 04:20:00 AM,14.2369,50.819,14.2369
5658,04/17/19 04:25:00 AM,14.2352,51.346,14.2352
5659,04/17/19 04:30:00 AM,14.2355,51.523,14.2355
5660,04/17/19 04:35:00 AM,14.2336,51.874,14.2336
5661,04/17/19 04:40:00 AM,14.2365,52.225,14.2365
5662,04/17/19 04:45:00 AM,14.2343,52.401,14.2343
5663,04/17/19 04:50:00 AM,14.2349,52.750,14.2349
5664,04/17/19 04:55:00 AM,14.2356,53.274,14.2356
5665,04/17/19 05:00:00 AM,14.2312,53.623,14.2312
5666,04/17/19 05:05:00 AM,14.2339,53.798,14.2339
5667,04/17/19 05:10:00 AM,14.2331,53.274,14.2331
5668,04/17/19 05:15:00 AM,14.2350,52.925,14.2350
5669,04/17/19 05:20:00 AM,14.2346,52.576,14.2346
5670,04/17/19 05:25:00 AM,14.2343,52.401,14.2343
5671,04/17/19 05:30:00 AM,14.2317,52.225,14.2317
5672,04/17/19 05:35:00 AM,14.2314,52.050,14.2314
5673,04/17/19 05:40:00 AM,14.2314,52.050,14.2314
5674,04/17/19 05:45:00 AM,14.2311,51.874,14.2311
5675,04/17/19 05:50:00 AM,14.2333,51.699,14.2333
