"Plot Title: BAROMETRO"
"#","Date Time, GMT-03:00","Abs Pres, psi (LGR S/N: 10416742, SEN S/N: 10416742)","Temp, °F (LGR S/N: 10416742, SEN S/N: 10416742)","Méd.: Pressão, psi (LGR S/N: 10416742)"
1141,03/03/19 10:00:00 AM,14.2636,92.174,14.2636
1142,03/03/19 10:05:00 AM,14.2642,92.550,14.2642
1143,03/03/19 10:10:00 AM,14.2607,91.987,14.2607
1144,03/03/19 10:15:00 AM,14.2649,91.612,14.2649
1145,03/03/19 10:20:00 AM,14.2646,91.425,14.2646
1146,03/03/19 10:25:00 AM,14.2656,91.987,14.2656
1147,03/03/19 10:30:00 AM,14.2619,91.240,14.2619
1148,03/03/19 10:35:00 AM,14.2636,92.174,14.2636
1149,03/03/19 10:40:00 AM,14.2632,91.987,14.2632
1150,03/03/19 10:45:00 AM,14.2619,91.240,14.2619
1151,03/03/19 10:50:00 AM,14.2643,89.938,14.2643
1152,03/03/19 10:55:00 AM,14.2649,90.309,14.2649
1153,03/03/19 11:00:00 AM,14.2636,90.867,14.2636
1154,03/03/19 11:05:00 AM,14.2626,89.017,14.2626
1155,03/03/19 11:10:00 AM,14.2591,85.735,14.2591
1156,03/03/19 11:15:00 AM,14.2594,85.915,14.2594
1157,03/03/19 11:20:00 AM,14.2600,87.552,14.2600
1158,03/03/19 11:25:00 AM,14.2578,87.733,14.2578
1159,03/03/19 11:30:00 AM,14.2555,86.459,14.2555
1160,03/03/19 11:35:00 AM,14.2565,87.004,14.2565
1161,03/03/19 11:40:00 AM,14.2553,87.733,14.2553
1162,03/03/19 11:45:00 AM,14.2558,87.915,14.2558
1163,03/03/19 11:50:00 AM,14.2556,89.200,14.2556
1164,03/03/19 11:55:00 AM,14.2542,89.755,14.2542
1165,03/03/19 12:00:00 PM,14.2514,89.569,14.2514
1166,03/03/19 12:05:00 PM,14.2530,87.733,14.2530
1167,03/03/19 12:10:00 PM,14.2498,88.650,14.2498
1168,03/03/19 12:15:00 PM,14.2504,89.017,14.2504
1169,03/03/19 12:20:00 PM,14.2489,86.823,14.2489
1170,03/03/19 12:25:00 PM,14.2494,85.735,14.2494
1171,03/03/19 12:30:00 PM,14.2473,84.654,14.2473
1172,03/03/19 12:35:00 PM,14.2456,85.014,14.2456
1173,03/03/19 12:40:00 PM,14.2459,85.194,14.2459
1174,03/03/19 12:45:00 PM,14.2469,85.735,14.2469
1175,03/03/19 12:50:00 PM,14.2442,85.554,14.2442
1176,03/03/19 12:55:00 PM,14.2421,85.735,14.2421
1177,03/03/19 01:00:00 PM,14.2414,85.374,14.2414
1178,03/03/19 01:05:00 PM,14.2384,85.014,14.2384
1179,03/03/19 01:10:00 PM,14.2405,84.834,14.2405
1180,03/03/19 01:15:00 PM,14.2411,85.194,14.2411
1181,03/03/19 01:20:00 PM,14.2397,85.735,14.2397
1182,03/03/19 01:25:00 PM,14.2413,86.641,14.2413
1183,03/03/19 01:30:00 PM,14.2410,86.459,14.2410
1184,03/03/19 01:35:00 PM,14.2405,87.552,14.2405
1185,03/03/19 01:40:00 PM,14.2411,87.915,14.2411
1186,03/03/19 01:45:00 PM,14.2384,87.733,14.2384
1187,03/03/19 01:50:00 PM,14.2414,88.099,14.2414
1188,03/03/19 01:55:00 PM,14.2369,88.282,14.2369
1189,03/03/19 02:00:00 PM,14.2356,87.552,14.2356
1190,03/03/19 02:05:00 PM,14.2333,86.277,14.2333
1191,03/03/19 02:10:00 PM,14.2339,85.194,14.2339
1192,03/03/19 02:15:00 PM,14.2350,84.474,14.2350
1193,03/03/19 02:20:00 PM,14.2301,84.474,14.2301
1194,03/03/19 02:25:00 PM,14.2317,85.374,14.2317
1195,03/03/19 02:30:00 PM,14.2318,86.823,14.2318
1196,03/03/19 02:35:00 PM,14.2336,87.733,14.2336
1197,03/03/19 02:40:00 PM,14.2294,88.099,14.2294
1198,03/03/19 02:45:00 PM,14.2321,88.282,14.2321
1199,03/03/19 02:50:00 PM,14.2307,88.833,14.2307
1200,03/03/19 02:55:00 PM,14.2312,90.495,14.2312
1201,03/03/19 03:00:00 PM,14.2305,91.425,14.2305
1202,03/03/19 03:05:00 PM,14.2288,91.800,14.2288
1203,03/03/19 03:10:00 PM,14.2247,90.867,14.2247
1204,03/03/19 03:15:00 PM,14.2250,89.755,14.2250
1205,03/03/19 03:20:00 PM,14.2263,87.733,14.2263
1206,03/03/19 03:25:00 PM,14.2250,85.735,14.2250
1207,03/03/19 03:30:00 PM,14.2231,84.654,14.2231
1208,03/03/19 03:35:00 PM,14.2218,83.935,14.2218
1209,03/03/19 03:40:00 PM,14.2188,83.579,14.2188
1210,03/03/19 03:45:00 PM,14.2218,83.935,14.2218
1211,03/03/19 03:50:00 PM,14.2212,86.277,14.2212
1212,03/03/19 03:55:00 PM,14.2227,88.466,14.2227
1213,03/03/19 04:00:00 PM,14.2227,89.755,14.2227
1214,03/03/19 04:05:00 PM,14.2220,89.384,14.2220
1215,03/03/19 04:10:00 PM,14.2212,89.017,14.2212
1216,03/03/19 04:15:00 PM,14.2230,91.240,14.2230
1217,03/03/19 04:20:00 PM,14.2215,93.115,14.2215
1218,03/03/19 04:25:00 PM,14.2202,93.682,14.2202
1219,03/03/19 04:30:00 PM,14.2188,90.309,14.2188
1220,03/03/19 04:35:00 PM,14.2205,89.938,14.2205
1221,03/03/19 04:40:00 PM,14.2208,91.425,14.2208
1222,03/03/19 04:45:00 PM,14.2208,91.425,14.2208
1223,03/03/19 04:50:00 PM,14.2195,91.987,14.2195
1224,03/03/19 04:55:00 PM,14.2215,91.800,14.2215
1225,03/03/19 05:00:00 PM,14.2212,91.612,14.2212
1226,03/03/19 05:05:00 PM,14.2202,91.053,14.2202
1227,03/03/19 05:10:00 PM,14.2195,89.384,14.2195
1228,03/03/19 05:15:00 PM,14.2212,89.017,14.2212
1229,03/03/19 05:20:00 PM,14.2215,90.495,14.2215
1230,03/03/19 05:25:00 PM,14.2188,91.612,14.2188
1231,03/03/19 05:30:00 PM,14.2208,91.425,14.2208
1232,03/03/19 05:35:00 PM,14.2220,90.680,14.2220
1233,03/03/19 05:40:00 PM,14.2210,90.124,14.2210
1234,03/03/19 05:45:00 PM,14.2191,90.495,14.2191
1235,03/03/19 05:50:00 PM,14.2202,91.053,14.2202
1236,03/03/19 05:55:00 PM,14.2212,90.309,14.2212
1237,03/03/19 06:00:00 PM,14.2202,89.755,14.2202
1238,03/03/19 06:05:00 PM,14.2202,88.466,14.2202
1239,03/03/19 06:10:00 PM,14.2211,87.552,14.2211
1240,03/03/19 06:15:00 PM,14.2212,86.277,14.2212
1241,03/03/19 06:20:00 PM,14.2202,85.735,14.2202
1242,03/03/19 06:25:00 PM,14.2204,84.474,14.2204
1243,03/03/19 06:30:00 PM,14.2208,81.975,14.2208
1244,03/03/19 06:35:00 PM,14.2166,79.502,14.2166
1245,03/03/19 06:40:00 PM,14.2176,77.225,14.2176
1246,03/03/19 06:45:00 PM,14.2192,75.312,14.2192
1247,03/03/19 06:50:00 PM,14.2189,73.753,14.2189
1248,03/03/19 06:55:00 PM,14.2194,72.545,14.2194
1249,03/03/19 07:00:00 PM,14.2175,71.339,14.2175
1250,03/03/19 07:05:00 PM,14.2182,70.308,14.2182
1251,03/03/19 07:10:00 PM,14.2192,69.449,14.2192
1252,03/03/19 07:15:00 PM,14.2179,68.592,14.2179
1253,03/03/19 07:20:00 PM,14.2192,67.906,14.2192
1254,03/03/19 07:25:00 PM,14.2208,67.392,14.2208
1255,03/03/19 07:30:00 PM,14.2199,66.879,14.2199
1256,03/03/19 07:35:00 PM,14.2194,66.537,14.2194
1257,03/03/19 07:40:00 PM,14.2212,66.193,14.2212
1258,03/03/19 07:45:00 PM,14.2231,65.851,14.2231
1259,03/03/19 07:50:00 PM,14.2225,65.509,14.2225
1260,03/03/19 07:55:00 PM,14.2221,65.167,14.2221
1261,03/03/19 08:00:00 PM,14.2218,64.996,14.2218
1262,03/03/19 08:05:00 PM,14.2237,64.652,14.2237
1263,03/03/19 08:10:00 PM,14.2234,64.481,14.2234
1264,03/03/19 08:15:00 PM,14.2228,64.139,14.2228
1265,03/03/19 08:20:00 PM,14.2227,63.968,14.2227
1266,03/03/19 08:25:00 PM,14.2247,63.797,14.2247
1267,03/03/19 08:30:00 PM,14.2243,63.455,14.2243
1268,03/03/19 08:35:00 PM,14.2265,63.282,14.2265
1269,03/03/19 08:40:00 PM,14.2259,62.940,14.2259
1270,03/03/19 08:45:00 PM,14.2281,62.769,14.2281
1271,03/03/19 08:50:00 PM,14.2278,62.598,14.2278
1272,03/03/19 08:55:00 PM,14.2302,62.598,14.2302
1273,03/03/19 09:00:00 PM,14.2275,62.425,14.2275
1274,03/03/19 09:05:00 PM,14.2275,62.425,14.2275
1275,03/03/19 09:10:00 PM,14.2275,62.425,14.2275
1276,03/03/19 09:15:00 PM,14.2299,62.425,14.2299
1277,03/03/19 09:20:00 PM,14.2299,62.425,14.2299
1278,03/03/19 09:25:00 PM,14.2302,62.598,14.2302
1279,03/03/19 09:30:00 PM,14.2302,62.598,14.2302
1280,03/03/19 09:35:00 PM,14.2302,62.598,14.2302
1281,03/03/19 09:40:00 PM,14.2307,62.940,14.2307
1282,03/03/19 09:45:00 PM,14.2304,62.769,14.2304
1283,03/03/19 09:50:00 PM,14.2304,62.769,14.2304
1284,03/03/19 09:55:00 PM,14.2302,62.598,14.2302
1285,03/03/19 10:00:00 PM,14.2323,62.425,14.2323
1286,03/03/19 10:05:00 PM,14.2321,62.254,14.2321
1287,03/03/19 10:10:00 PM,14.2297,62.254,14.2297
1288,03/03/19 10:15:00 PM,14.2297,62.254,14.2297
1289,03/03/19 10:20:00 PM,14.2272,62.254,14.2272
1290,03/03/19 10:25:00 PM,14.2275,62.425,14.2275
1291,03/03/19 10:30:00 PM,14.2256,62.769,14.2256
1292,03/03/19 10:35:00 PM,14.2262,63.111,14.2262
1293,03/03/19 10:40:00 PM,14.2266,63.455,14.2266
1294,03/03/19 10:45:00 PM,14.2246,63.626,14.2246
1295,03/03/19 10:50:00 PM,14.2247,63.797,14.2247
1296,03/03/19 10:55:00 PM,14.2247,63.797,14.2247
1297,03/03/19 11:00:00 PM,14.2272,63.797,14.2272
1298,03/03/19 11:05:00 PM,14.2272,63.797,14.2272
1299,03/03/19 11:10:00 PM,14.2250,63.968,14.2250
1300,03/03/19 11:15:00 PM,14.2250,63.968,14.2250
1301,03/03/19 11:20:00 PM,14.2275,63.968,14.2275
1302,03/03/19 11:25:00 PM,14.2275,63.968,14.2275
1303,03/03/19 11:30:00 PM,14.2246,63.626,14.2246
1304,03/03/19 11:35:00 PM,14.2265,63.282,14.2265
1305,03/03/19 11:40:00 PM,14.2262,63.111,14.2262
1306,03/03/19 11:45:00 PM,14.2256,62.769,14.2256
1307,03/03/19 11:50:00 PM,14.2230,62.598,14.2230
1308,03/03/19 11:55:00 PM,14.2250,62.425,14.2250
1309,03/04/19 12:00:00 AM,14.2249,62.254,14.2249
1310,03/04/19 12:05:00 AM,14.2221,62.083,14.2221
1311,03/04/19 12:10:00 AM,14.2196,62.083,14.2196
1312,03/04/19 12:15:00 AM,14.2151,62.254,14.2151
1313,03/04/19 12:20:00 AM,14.2154,62.425,14.2154
1314,03/04/19 12:25:00 AM,14.2157,62.598,14.2157
1315,03/04/19 12:30:00 AM,14.2138,62.940,14.2138
1316,03/04/19 12:35:00 AM,14.2120,63.282,14.2120
1317,03/04/19 12:40:00 AM,14.2120,63.282,14.2120
1318,03/04/19 12:45:00 AM,14.2121,63.455,14.2121
1319,03/04/19 12:50:00 AM,14.2121,63.455,14.2121
1320,03/04/19 12:55:00 AM,14.2101,63.626,14.2101
1321,03/04/19 01:00:00 AM,14.2101,63.626,14.2101
1322,03/04/19 01:05:00 AM,14.2121,63.455,14.2121
1323,03/04/19 01:10:00 AM,14.2098,63.455,14.2098
1324,03/04/19 01:15:00 AM,14.2098,63.455,14.2098
1325,03/04/19 01:20:00 AM,14.2095,63.282,14.2095
1326,03/04/19 01:25:00 AM,14.2067,63.111,14.2067
1327,03/04/19 01:30:00 AM,14.2066,62.940,14.2066
1328,03/04/19 01:35:00 AM,14.2063,62.769,14.2063
1329,03/04/19 01:40:00 AM,14.2060,62.598,14.2060
1330,03/04/19 01:45:00 AM,14.2060,62.598,14.2060
1331,03/04/19 01:50:00 AM,14.2057,62.425,14.2057
1332,03/04/19 01:55:00 AM,14.2054,62.254,14.2054
1333,03/04/19 02:00:00 AM,14.2054,62.254,14.2054
1334,03/04/19 02:05:00 AM,14.2054,62.254,14.2054
1335,03/04/19 02:10:00 AM,14.2054,62.254,14.2054
1336,03/04/19 02:15:00 AM,14.2082,62.425,14.2082
1337,03/04/19 02:20:00 AM,14.2060,62.598,14.2060
1338,03/04/19 02:25:00 AM,14.2060,62.598,14.2060
1339,03/04/19 02:30:00 AM,14.2063,62.769,14.2063
1340,03/04/19 02:35:00 AM,14.2038,62.769,14.2038
1341,03/04/19 02:40:00 AM,14.2035,62.598,14.2035
1342,03/04/19 02:45:00 AM,14.2086,62.769,14.2086
1343,03/04/19 02:50:00 AM,14.2038,62.769,14.2038
1344,03/04/19 02:55:00 AM,14.2035,62.598,14.2035
1345,03/04/19 03:00:00 AM,14.2033,62.425,14.2033
1346,03/04/19 03:05:00 AM,14.2006,62.254,14.2006
1347,03/04/19 03:10:00 AM,14.2031,62.254,14.2031
1348,03/04/19 03:15:00 AM,14.2009,62.425,14.2009
1349,03/04/19 03:20:00 AM,14.1988,62.598,14.1988
1350,03/04/19 03:25:00 AM,14.1995,63.111,14.1995
1351,03/04/19 03:30:00 AM,14.2001,63.455,14.2001
1352,03/04/19 03:35:00 AM,14.1979,63.626,14.1979
1353,03/04/19 03:40:00 AM,14.1957,63.797,14.1957
1354,03/04/19 03:45:00 AM,14.1963,64.139,14.1963
1355,03/04/19 03:50:00 AM,14.1966,64.310,14.1966
1356,03/04/19 03:55:00 AM,14.1970,64.652,14.1970
1357,03/04/19 04:00:00 AM,14.1925,64.825,14.1925
1358,03/04/19 04:05:00 AM,14.1903,64.996,14.1903
1359,03/04/19 04:10:00 AM,14.1928,64.996,14.1928
1360,03/04/19 04:15:00 AM,14.1906,65.167,14.1906
1361,03/04/19 04:20:00 AM,14.1903,64.996,14.1903
1362,03/04/19 04:25:00 AM,14.1879,64.996,14.1879
1363,03/04/19 04:30:00 AM,14.1879,64.996,14.1879
1364,03/04/19 04:35:00 AM,14.1879,64.996,14.1879
1365,03/04/19 04:40:00 AM,14.1903,64.996,14.1903
1366,03/04/19 04:45:00 AM,14.1906,65.167,14.1906
1367,03/04/19 04:50:00 AM,14.1909,65.338,14.1909
1368,03/04/19 04:55:00 AM,14.1912,65.509,14.1912
1369,03/04/19 05:00:00 AM,14.1893,65.851,14.1893
1370,03/04/19 05:05:00 AM,14.1919,66.022,14.1919
1371,03/04/19 05:10:00 AM,14.1898,66.193,14.1898
1372,03/04/19 05:15:00 AM,14.1901,66.366,14.1901
1373,03/04/19 05:20:00 AM,14.1903,66.537,14.1903
1374,03/04/19 05:25:00 AM,14.1882,66.708,14.1882
1375,03/04/19 05:30:00 AM,14.1906,66.708,14.1906
1376,03/04/19 05:35:00 AM,14.1934,66.879,14.1934
1377,03/04/19 05:40:00 AM,14.1935,67.050,14.1935
1378,03/04/19 05:45:00 AM,14.1912,67.050,14.1912
1379,03/04/19 05:50:00 AM,14.1915,67.221,14.1915
1380,03/04/19 05:55:00 AM,14.1915,67.221,14.1915
1381,03/04/19 06:00:00 AM,14.1915,67.221,14.1915
1382,03/04/19 06:05:00 AM,14.1890,67.221,14.1890
1383,03/04/19 06:10:00 AM,14.1915,67.221,14.1915
1384,03/04/19 06:15:00 AM,14.1893,67.392,14.1893
1385,03/04/19 06:20:00 AM,14.1917,67.392,14.1917
1386,03/04/19 06:25:00 AM,14.1919,67.564,14.1919
1387,03/04/19 06:30:00 AM,14.1919,67.564,14.1919
1388,03/04/19 06:35:00 AM,14.1922,67.735,14.1922
1389,03/04/19 06:40:00 AM,14.1899,67.735,14.1899
1390,03/04/19 06:45:00 AM,14.1901,67.906,14.1901
1391,03/04/19 06:50:00 AM,14.1903,68.077,14.1903
1392,03/04/19 06:55:00 AM,14.1906,68.248,14.1906
1393,03/04/19 07:00:00 AM,14.1885,68.421,14.1885
1394,03/04/19 07:05:00 AM,14.1864,68.592,14.1864
1395,03/04/19 07:10:00 AM,14.1890,68.763,14.1890
1396,03/04/19 07:15:00 AM,14.1869,68.934,14.1869
1397,03/04/19 07:20:00 AM,14.1872,69.107,14.1872
1398,03/04/19 07:25:00 AM,14.1874,69.278,14.1874
1399,03/04/19 07:30:00 AM,14.1902,69.449,14.1902
1400,03/04/19 07:35:00 AM,14.1905,69.622,14.1905
1401,03/04/19 07:40:00 AM,14.1934,69.964,14.1934
1402,03/04/19 07:45:00 AM,14.1943,70.480,14.1943
1403,03/04/19 07:50:00 AM,14.1948,70.824,14.1948
1404,03/04/19 07:55:00 AM,14.1932,71.339,14.1932
1405,03/04/19 08:00:00 AM,14.1941,71.856,14.1941
1406,03/04/19 08:05:00 AM,14.1973,72.372,14.1973
1407,03/04/19 08:10:00 AM,14.2009,73.062,14.2009
1408,03/04/19 08:15:00 AM,14.2011,74.619,14.2011
1409,03/04/19 08:20:00 AM,14.2034,76.006,14.2034
1410,03/04/19 08:25:00 AM,14.2046,76.703,14.2046
1411,03/04/19 08:30:00 AM,14.2035,77.574,14.2035
1412,03/04/19 08:35:00 AM,14.2054,78.624,14.2054
1413,03/04/19 08:40:00 AM,14.2088,80.559,14.2088
1414,03/04/19 08:45:00 AM,14.2115,82.152,14.2115
1415,03/04/19 08:50:00 AM,14.2134,83.221,14.2134
1416,03/04/19 08:55:00 AM,14.2147,85.374,14.2147
1417,03/04/19 09:00:00 AM,14.2138,87.552,14.2138
1418,03/04/19 09:05:00 AM,14.2150,89.569,14.2150
1419,03/04/19 09:10:00 AM,14.2143,90.495,14.2143
1420,03/04/19 09:15:00 AM,14.2128,91.053,14.2128
1421,03/04/19 09:20:00 AM,14.2115,90.309,14.2115
1422,03/04/19 09:25:00 AM,14.2115,89.017,14.2115
1423,03/04/19 09:30:00 AM,14.2092,89.017,14.2092
1424,03/04/19 09:35:00 AM,14.2060,88.650,14.2060
1425,03/04/19 09:40:00 AM,14.2066,90.309,14.2066
1426,03/04/19 09:45:00 AM,14.2066,90.309,14.2066
1427,03/04/19 09:50:00 AM,14.2073,90.680,14.2073
1428,03/04/19 09:55:00 AM,14.2076,92.174,14.2076
1429,03/04/19 10:00:00 AM,14.2059,92.550,14.2059
1430,03/04/19 10:05:00 AM,14.2063,92.737,14.2063
1431,03/04/19 10:10:00 AM,14.2076,92.174,14.2076
1432,03/04/19 10:15:00 AM,14.2053,92.174,14.2053
1433,03/04/19 10:20:00 AM,14.2056,91.053,14.2056
1434,03/04/19 10:25:00 AM,14.2076,92.174,14.2076
1435,03/04/19 10:30:00 AM,14.2063,92.737,14.2063
1436,03/04/19 10:35:00 AM,14.2053,93.493,14.2053
1437,03/04/19 10:40:00 AM,14.2043,94.253,14.2043
1438,03/04/19 10:45:00 AM,14.2053,93.493,14.2053
1439,03/04/19 10:50:00 AM,14.2038,91.425,14.2038
1440,03/04/19 10:55:00 AM,14.2041,91.612,14.2041
1441,03/04/19 11:00:00 AM,14.2049,91.987,14.2049
1442,03/04/19 11:05:00 AM,14.2053,92.174,14.2053
1443,03/04/19 11:10:00 AM,14.2008,92.363,14.2008
1444,03/04/19 11:15:00 AM,14.2021,93.115,14.2021
1445,03/04/19 11:20:00 AM,14.2049,93.304,14.2049
1446,03/04/19 11:25:00 AM,14.2031,93.682,14.2031
1447,03/04/19 11:30:00 AM,14.2046,94.444,14.2046
1448,03/04/19 11:35:00 AM,14.2035,95.207,14.2035
1449,03/04/19 11:40:00 AM,14.2049,97.137,14.2049
1450,03/04/19 11:45:00 AM,14.2028,97.331,14.2028
1451,03/04/19 11:50:00 AM,14.2024,97.137,14.2024
1452,03/04/19 11:55:00 AM,14.2009,96.361,14.2009
1453,03/04/19 12:00:00 PM,14.2008,93.682,14.2008
1454,03/04/19 12:05:00 PM,14.1986,92.550,14.1986
1455,03/04/19 12:10:00 PM,14.1980,90.867,14.1980
1456,03/04/19 12:15:00 PM,14.2001,90.680,14.2001
1457,03/04/19 12:20:00 PM,14.1966,90.124,14.1966
1458,03/04/19 12:25:00 PM,14.1973,90.495,14.1973
1459,03/04/19 12:30:00 PM,14.1980,90.867,14.1980
1460,03/04/19 12:35:00 PM,14.1956,90.867,14.1956
1461,03/04/19 12:40:00 PM,14.1973,90.495,14.1973
1462,03/04/19 12:45:00 PM,14.1963,91.240,14.1963
1463,03/04/19 12:50:00 PM,14.1951,91.987,14.1951
1464,03/04/19 12:55:00 PM,14.1956,92.174,14.1956
1465,03/04/19 01:00:00 PM,14.1973,91.800,14.1973
1466,03/04/19 01:05:00 PM,14.1931,92.174,14.1931
1467,03/04/19 01:10:00 PM,14.1951,93.304,14.1951
1468,03/04/19 01:15:00 PM,14.1959,93.682,14.1959
1469,03/04/19 01:20:00 PM,14.1941,94.062,14.1941
1470,03/04/19 01:25:00 PM,14.1918,94.062,14.1918
1471,03/04/19 01:30:00 PM,14.1914,93.873,14.1914
1472,03/04/19 01:35:00 PM,14.1918,94.062,14.1918
1473,03/04/19 01:40:00 PM,14.1896,94.253,14.1896
1474,03/04/19 01:45:00 PM,14.1935,95.016,14.1935
1475,03/04/19 01:50:00 PM,14.1896,94.253,14.1896
1476,03/04/19 01:55:00 PM,14.1879,94.633,14.1879
1477,03/04/19 02:00:00 PM,14.1879,94.633,14.1879
1478,03/04/19 02:05:00 PM,14.1856,94.633,14.1856
1479,03/04/19 02:10:00 PM,14.1893,94.062,14.1893
1480,03/04/19 02:15:00 PM,14.1854,93.304,14.1854
1481,03/04/19 02:20:00 PM,14.1806,93.304,14.1806
1482,03/04/19 02:25:00 PM,14.1802,93.115,14.1802
1483,03/04/19 02:30:00 PM,14.1837,93.682,14.1837
1484,03/04/19 02:35:00 PM,14.1824,94.253,14.1824
1485,03/04/19 02:40:00 PM,14.1821,94.062,14.1821
1486,03/04/19 02:45:00 PM,14.1841,93.873,14.1841
1487,03/04/19 02:50:00 PM,14.1841,93.873,14.1841
1488,03/04/19 02:55:00 PM,14.1824,94.253,14.1824
1489,03/04/19 03:00:00 PM,14.1806,94.633,14.1806
1490,03/04/19 03:05:00 PM,14.1806,94.633,14.1806
1491,03/04/19 03:10:00 PM,14.1776,94.253,14.1776
1492,03/04/19 03:15:00 PM,14.1796,94.062,14.1796
1493,03/04/19 03:20:00 PM,14.1776,94.253,14.1776
1494,03/04/19 03:25:00 PM,14.1789,95.016,14.1789
1495,03/04/19 03:30:00 PM,14.1776,95.590,14.1776
1496,03/04/19 03:35:00 PM,14.1776,95.590,14.1776
1497,03/04/19 03:40:00 PM,14.1773,95.400,14.1773
1498,03/04/19 03:45:00 PM,14.1751,95.590,14.1751
1499,03/04/19 03:50:00 PM,14.1766,96.361,14.1766
1500,03/04/19 03:55:00 PM,14.1757,97.137,14.1757
1501,03/04/19 04:00:00 PM,14.1763,98.699,14.1763
1502,03/04/19 04:05:00 PM,14.1769,100.283,14.1769
1503,03/04/19 04:10:00 PM,14.1760,101.082,14.1760
1504,03/04/19 04:15:00 PM,14.1763,101.282,14.1763
1505,03/04/19 04:20:00 PM,14.1771,101.685,14.1771
1506,03/04/19 04:25:00 PM,14.1742,101.484,14.1742
1507,03/04/19 04:30:00 PM,14.1737,99.885,14.1737
1508,03/04/19 04:35:00 PM,14.1740,100.083,14.1740
1509,03/04/19 04:40:00 PM,14.1757,99.687,14.1757
1510,03/04/19 04:45:00 PM,14.1734,98.503,14.1734
1511,03/04/19 04:50:00 PM,14.1751,98.110,14.1751
1512,03/04/19 04:55:00 PM,14.1747,97.916,14.1747
1513,03/04/19 05:00:00 PM,14.1754,98.307,14.1754
1514,03/04/19 05:05:00 PM,14.1719,97.720,14.1719
1515,03/04/19 05:10:00 PM,14.1757,97.137,14.1757
1516,03/04/19 05:15:00 PM,14.1732,97.137,14.1732
1517,03/04/19 05:20:00 PM,14.1777,96.942,14.1777
1518,03/04/19 05:25:00 PM,14.1777,96.942,14.1777
1519,03/04/19 05:30:00 PM,14.1770,96.555,14.1770
1520,03/04/19 05:35:00 PM,14.1790,96.361,14.1790
1521,03/04/19 05:40:00 PM,14.1756,95.783,14.1756
1522,03/04/19 05:45:00 PM,14.1766,95.016,14.1766
1523,03/04/19 05:50:00 PM,14.1741,93.682,14.1741
1524,03/04/19 05:55:00 PM,14.1740,92.363,14.1740
1525,03/04/19 06:00:00 PM,14.1744,91.240,14.1744
1526,03/04/19 06:05:00 PM,14.1744,89.938,14.1744
1527,03/04/19 06:10:00 PM,14.1718,88.466,14.1718
1528,03/04/19 06:15:00 PM,14.1740,87.004,14.1740
1529,03/04/19 06:20:00 PM,14.1713,85.554,14.1713
1530,03/04/19 06:25:00 PM,14.1719,84.474,14.1719
1531,03/04/19 06:30:00 PM,14.1724,83.399,14.1724
1532,03/04/19 06:35:00 PM,14.1729,82.330,14.1729
1533,03/04/19 06:40:00 PM,14.1735,81.266,14.1735
1534,03/04/19 06:45:00 PM,14.1721,80.382,14.1721
1535,03/04/19 06:50:00 PM,14.1729,79.502,14.1729
1536,03/04/19 06:55:00 PM,14.1718,78.800,14.1718
1537,03/04/19 07:00:00 PM,14.1727,77.923,14.1727
1538,03/04/19 07:05:00 PM,14.1742,77.400,14.1742
1539,03/04/19 07:10:00 PM,14.1731,76.703,14.1731
1540,03/04/19 07:15:00 PM,14.1751,76.528,14.1751
1541,03/04/19 07:20:00 PM,14.1745,76.181,14.1745
1542,03/04/19 07:25:00 PM,14.1745,76.181,14.1745
1543,03/04/19 07:30:00 PM,14.1773,76.354,14.1773
1544,03/04/19 07:35:00 PM,14.1748,76.354,14.1748
1545,03/04/19 07:40:00 PM,14.1751,76.528,14.1751
1546,03/04/19 07:45:00 PM,14.1779,76.703,14.1779
1547,03/04/19 07:50:00 PM,14.1779,76.703,14.1779
1548,03/04/19 07:55:00 PM,14.1779,76.703,14.1779
1549,03/04/19 08:00:00 PM,14.1779,76.703,14.1779
1550,03/04/19 08:05:00 PM,14.1803,76.703,14.1803
1551,03/04/19 08:10:00 PM,14.1806,76.876,14.1806
1552,03/04/19 08:15:00 PM,14.1806,76.876,14.1806
1553,03/04/19 08:20:00 PM,14.1779,76.703,14.1779
1554,03/04/19 08:25:00 PM,14.1803,76.703,14.1803
1555,03/04/19 08:30:00 PM,14.1800,76.528,14.1800
1556,03/04/19 08:35:00 PM,14.1800,76.528,14.1800
1557,03/04/19 08:40:00 PM,14.1798,76.354,14.1798
1558,03/04/19 08:45:00 PM,14.1845,76.354,14.1845
1559,03/04/19 08:50:00 PM,14.1818,76.181,14.1818
1560,03/04/19 08:55:00 PM,14.1840,76.006,14.1840
1561,03/04/19 09:00:00 PM,14.1812,75.832,14.1812
1562,03/04/19 09:05:00 PM,14.1809,75.659,14.1809
1563,03/04/19 09:10:00 PM,14.1834,75.659,14.1834
1564,03/04/19 09:15:00 PM,14.1783,75.484,14.1783
1565,03/04/19 09:20:00 PM,14.1806,75.484,14.1806
1566,03/04/19 09:25:00 PM,14.1828,75.312,14.1828
1567,03/04/19 09:30:00 PM,14.1800,75.139,14.1800
1568,03/04/19 09:35:00 PM,14.1850,75.139,14.1850
1569,03/04/19 09:40:00 PM,14.1822,74.964,14.1822
1570,03/04/19 09:45:00 PM,14.1847,74.964,14.1847
1571,03/04/19 09:50:00 PM,14.1844,74.791,14.1844
1572,03/04/19 09:55:00 PM,14.1844,74.791,14.1844
1573,03/04/19 10:00:00 PM,14.1869,74.791,14.1869
