"Plot Title: Vertedor"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 10434232, SEN S/N: 10434232)","Máx.: Pressão, psi (LGR S/N: 10434232)","Coupler Detached (LGR S/N: 10434232)","End Of File (LGR S/N: 10434232)"
9257,06/09/18 04:20:00 PM,55.884,14.2215,,
9258,06/09/18 04:25:00 PM,55.711,14.2211,,
9259,06/09/18 04:30:00 PM,55.711,14.2211,,
9260,06/09/18 04:35:00 PM,55.537,14.2208,,
9261,06/09/18 04:40:00 PM,55.364,14.2204,,
9262,06/09/18 04:45:00 PM,55.364,14.2234,,
9263,06/09/18 04:50:00 PM,55.189,14.2201,,
9264,06/09/18 04:55:00 PM,55.189,14.2230,,
9265,06/09/18 05:00:00 PM,55.017,14.2211,,
9266,06/09/18 05:05:00 PM,54.842,14.2237,,
9267,06/09/18 05:10:00 PM,54.842,14.2223,,
9268,06/09/18 05:15:00 PM,54.669,14.2234,,
9269,06/09/18 05:20:00 PM,54.495,14.2215,,
9270,06/09/18 05:25:00 PM,54.495,14.2230,,
9271,06/09/18 05:30:00 PM,54.322,14.2211,,
9272,06/09/18 05:35:00 PM,54.322,14.2196,,
9273,06/09/18 05:40:00 PM,54.322,14.2211,,
9274,06/09/18 05:45:00 PM,54.147,14.2194,,
9275,06/09/18 05:50:00 PM,53.973,14.2189,,
9276,06/09/18 05:55:00 PM,53.973,14.2204,,
9277,06/09/18 06:00:00 PM,53.798,14.2185,,
9278,06/09/18 06:05:00 PM,53.798,14.2215,,
9279,06/09/18 06:10:00 PM,53.798,14.2215,,
9280,06/09/18 06:15:00 PM,53.798,14.2215,,
9281,06/09/18 06:20:00 PM,53.623,14.2211,,
9282,06/09/18 06:25:00 PM,53.623,14.2211,,
9283,06/09/18 06:30:00 PM,53.449,14.2208,,
9284,06/09/18 06:35:00 PM,53.449,14.2192,,
9285,06/09/18 06:40:00 PM,53.274,14.2189,,
9286,06/09/18 06:45:00 PM,53.274,14.2189,,
9287,06/09/18 06:50:00 PM,53.274,14.2189,,
9288,06/09/18 06:55:00 PM,53.100,14.2170,,
9289,06/09/18 07:00:00 PM,53.100,14.2170,,
9290,06/09/18 07:05:00 PM,53.100,14.2141,,
9291,06/09/18 07:10:00 PM,53.100,14.2170,,
9292,06/09/18 07:15:00 PM,53.100,14.2170,,
9293,06/09/18 07:20:00 PM,53.100,14.2170,,
9294,06/09/18 07:25:00 PM,52.925,14.2167,,
9295,06/09/18 07:30:00 PM,52.925,14.2151,,
9296,06/09/18 07:35:00 PM,52.925,14.2151,,
9297,06/09/18 07:40:00 PM,52.925,14.2151,,
9298,06/09/18 07:45:00 PM,52.750,14.2134,,
9299,06/09/18 07:50:00 PM,52.750,14.2149,,
9300,06/09/18 07:55:00 PM,52.750,14.2149,,
9301,06/09/18 08:00:00 PM,52.750,14.2134,,
9302,06/09/18 08:05:00 PM,52.750,14.2163,,
9303,06/09/18 08:10:00 PM,52.750,14.2163,,
9304,06/09/18 08:15:00 PM,52.750,14.2192,,
9305,06/09/18 08:20:00 PM,52.750,14.2178,,
9306,06/09/18 08:25:00 PM,52.750,14.2192,,
9307,06/09/18 08:30:00 PM,52.750,14.2192,,
9308,06/09/18 08:35:00 PM,52.750,14.2163,,
9309,06/09/18 08:40:00 PM,52.750,14.2178,,
9310,06/09/18 08:45:00 PM,52.750,14.2134,,
9311,06/09/18 08:50:00 PM,52.925,14.2137,,
9312,06/09/18 08:55:00 PM,52.925,14.2137,,
9313,06/09/18 09:00:00 PM,53.100,14.2127,,
9314,06/09/18 09:05:00 PM,53.274,14.2115,,
9315,06/09/18 09:10:00 PM,53.274,14.2101,,
9316,06/09/18 09:15:00 PM,53.274,14.2130,,
9317,06/09/18 09:20:00 PM,53.449,14.2120,,
9318,06/09/18 09:25:00 PM,53.449,14.2104,,
9319,06/09/18 09:30:00 PM,53.623,14.2108,,
9320,06/09/18 09:35:00 PM,53.623,14.2093,,
9321,06/09/18 09:40:00 PM,53.623,14.2108,,
9322,06/09/18 09:45:00 PM,53.623,14.2122,,
9323,06/09/18 09:50:00 PM,53.798,14.2127,,
9324,06/09/18 09:55:00 PM,53.798,14.2111,,
9325,06/09/18 10:00:00 PM,53.798,14.2111,,
9326,06/09/18 10:05:00 PM,53.623,14.2079,,
9327,06/09/18 10:10:00 PM,53.623,14.2093,,
9328,06/09/18 10:15:00 PM,53.623,14.2079,,
9329,06/09/18 10:20:00 PM,53.798,14.2067,,
9330,06/09/18 10:25:00 PM,53.798,14.2053,,
9331,06/09/18 10:30:00 PM,53.798,14.2067,,
9332,06/09/18 10:35:00 PM,53.798,14.2053,,
9333,06/09/18 10:40:00 PM,53.798,14.2038,,
9334,06/09/18 10:45:00 PM,53.973,14.2027,,
9335,06/09/18 10:50:00 PM,53.973,14.2012,,
9336,06/09/18 10:55:00 PM,53.973,14.1998,,
9337,06/09/18 11:00:00 PM,53.973,14.2012,,
9338,06/09/18 11:05:00 PM,53.973,14.2012,,
9339,06/09/18 11:10:00 PM,53.973,14.2012,,
9340,06/09/18 11:15:00 PM,53.973,14.1982,,
9341,06/09/18 11:20:00 PM,53.973,14.2012,,
9342,06/09/18 11:25:00 PM,53.973,14.1998,,
9343,06/09/18 11:30:00 PM,53.973,14.1982,,
9344,06/09/18 11:35:00 PM,54.147,14.1957,,
9345,06/09/18 11:40:00 PM,54.147,14.1941,,
9346,06/09/18 11:45:00 PM,54.147,14.1972,,
9347,06/09/18 11:50:00 PM,54.147,14.1957,,
9348,06/09/18 11:55:00 PM,54.147,14.1941,,
9349,06/10/18 12:00:00 AM,54.147,14.1941,,
9350,06/10/18 12:05:00 AM,54.147,14.1941,,
9351,06/10/18 12:10:00 AM,54.147,14.1927,,
9352,06/10/18 12:15:00 AM,54.147,14.1927,,
9353,06/10/18 12:20:00 AM,54.147,14.1941,,
9354,06/10/18 12:25:00 AM,54.147,14.1912,,
9355,06/10/18 12:30:00 AM,54.147,14.1912,,
9356,06/10/18 12:35:00 AM,54.147,14.1883,,
9357,06/10/18 12:40:00 AM,54.147,14.1883,,
9358,06/10/18 12:45:00 AM,53.973,14.1879,,
9359,06/10/18 12:50:00 AM,53.973,14.1864,,
9360,06/10/18 12:55:00 AM,53.973,14.1879,,
9361,06/10/18 01:00:00 AM,53.973,14.1879,,
9362,06/10/18 01:05:00 AM,53.973,14.1879,,
9363,06/10/18 01:10:00 AM,53.798,14.1860,,
9364,06/10/18 01:15:00 AM,53.798,14.1860,,
9365,06/10/18 01:20:00 AM,53.798,14.1845,,
9366,06/10/18 01:25:00 AM,53.798,14.1816,,
9367,06/10/18 01:30:00 AM,53.798,14.1845,,
9368,06/10/18 01:35:00 AM,53.798,14.1831,,
9369,06/10/18 01:40:00 AM,53.798,14.1831,,
9370,06/10/18 01:45:00 AM,53.623,14.1827,,
9371,06/10/18 01:50:00 AM,53.623,14.1827,,
9372,06/10/18 01:55:00 AM,53.623,14.1843,,
9373,06/10/18 02:00:00 AM,53.623,14.1812,,
9374,06/10/18 02:05:00 AM,53.623,14.1812,,
9375,06/10/18 02:10:00 AM,53.623,14.1812,,
9376,06/10/18 02:15:00 AM,53.623,14.1812,,
9377,06/10/18 02:20:00 AM,53.623,14.1783,,
9378,06/10/18 02:25:00 AM,53.623,14.1783,,
9379,06/10/18 02:30:00 AM,53.623,14.1783,,
9380,06/10/18 02:35:00 AM,53.623,14.1783,,
9381,06/10/18 02:40:00 AM,53.623,14.1769,,
9382,06/10/18 02:45:00 AM,53.623,14.1753,,
9383,06/10/18 02:50:00 AM,53.623,14.1709,,
9384,06/10/18 02:55:00 AM,53.798,14.1712,,
9385,06/10/18 03:00:00 AM,53.798,14.1712,,
9386,06/10/18 03:05:00 AM,53.798,14.1698,,
9387,06/10/18 03:10:00 AM,53.798,14.1698,,
9388,06/10/18 03:15:00 AM,53.973,14.1687,,
9389,06/10/18 03:20:00 AM,53.973,14.1687,,
9390,06/10/18 03:25:00 AM,53.973,14.1687,,
9391,06/10/18 03:30:00 AM,53.973,14.1687,,
9392,06/10/18 03:35:00 AM,53.973,14.1687,,
9393,06/10/18 03:40:00 AM,53.973,14.1657,,
9394,06/10/18 03:45:00 AM,53.973,14.1687,,
9395,06/10/18 03:50:00 AM,53.973,14.1687,,
9396,06/10/18 03:55:00 AM,53.973,14.1657,,
9397,06/10/18 04:00:00 AM,53.973,14.1642,,
9398,06/10/18 04:05:00 AM,54.147,14.1631,,
9399,06/10/18 04:10:00 AM,54.147,14.1631,,
9400,06/10/18 04:15:00 AM,53.973,14.1613,,
9401,06/10/18 04:20:00 AM,53.973,14.1613,,
9402,06/10/18 04:25:00 AM,53.973,14.1613,,
9403,06/10/18 04:30:00 AM,53.973,14.1568,,
9404,06/10/18 04:35:00 AM,53.973,14.1568,,
9405,06/10/18 04:40:00 AM,53.973,14.1583,,
9406,06/10/18 04:45:00 AM,53.973,14.1583,,
9407,06/10/18 04:50:00 AM,53.973,14.1583,,
9408,06/10/18 04:55:00 AM,53.973,14.1554,,
9409,06/10/18 05:00:00 AM,53.973,14.1554,,
9410,06/10/18 05:05:00 AM,53.973,14.1554,,
9411,06/10/18 05:10:00 AM,53.973,14.1568,,
9412,06/10/18 05:15:00 AM,54.147,14.1558,,
9413,06/10/18 05:20:00 AM,54.147,14.1558,,
9414,06/10/18 05:25:00 AM,54.147,14.1558,,
9415,06/10/18 05:30:00 AM,54.147,14.1542,,
9416,06/10/18 05:35:00 AM,54.147,14.1528,,
9417,06/10/18 05:40:00 AM,54.147,14.1528,,
9418,06/10/18 05:45:00 AM,54.147,14.1528,,
9419,06/10/18 05:50:00 AM,54.147,14.1542,,
9420,06/10/18 05:55:00 AM,54.322,14.1532,,
9421,06/10/18 06:00:00 AM,54.322,14.1518,,
9422,06/10/18 06:05:00 AM,54.322,14.1518,,
9423,06/10/18 06:10:00 AM,54.322,14.1532,,
9424,06/10/18 06:15:00 AM,54.322,14.1547,,
9425,06/10/18 06:20:00 AM,54.322,14.1547,,
9426,06/10/18 06:25:00 AM,54.322,14.1547,,
9427,06/10/18 06:30:00 AM,54.322,14.1547,,
9428,06/10/18 06:35:00 AM,54.495,14.1550,,
9429,06/10/18 06:40:00 AM,54.495,14.1550,,
9430,06/10/18 06:45:00 AM,54.495,14.1550,,
9431,06/10/18 06:50:00 AM,54.495,14.1550,,
9432,06/10/18 06:55:00 AM,54.495,14.1566,,
9433,06/10/18 07:00:00 AM,54.669,14.1568,,
9434,06/10/18 07:05:00 AM,54.669,14.1568,,
9435,06/10/18 07:10:00 AM,54.669,14.1554,,
9436,06/10/18 07:15:00 AM,54.669,14.1568,,
9437,06/10/18 07:20:00 AM,54.842,14.1573,,
9438,06/10/18 07:25:00 AM,54.842,14.1573,,
9439,06/10/18 07:30:00 AM,54.842,14.1587,,
9440,06/10/18 07:35:00 AM,54.842,14.1573,,
9441,06/10/18 07:40:00 AM,55.017,14.1590,,
9442,06/10/18 07:45:00 AM,55.017,14.1590,,
9443,06/10/18 07:50:00 AM,55.017,14.1590,,
9444,06/10/18 07:55:00 AM,55.017,14.1590,,
9445,06/10/18 08:00:00 AM,55.017,14.1576,,
9446,06/10/18 08:05:00 AM,55.189,14.1595,,
9447,06/10/18 08:10:00 AM,55.189,14.1624,,
9448,06/10/18 08:15:00 AM,55.364,14.1613,,
9449,06/10/18 08:20:00 AM,55.364,14.1599,,
9450,06/10/18 08:25:00 AM,55.364,14.1599,,
9451,06/10/18 08:30:00 AM,55.537,14.1632,,
9452,06/10/18 08:35:00 AM,55.537,14.1602,,
9453,06/10/18 08:40:00 AM,55.711,14.1606,,
9454,06/10/18 08:45:00 AM,55.711,14.1606,,
9455,06/10/18 08:50:00 AM,55.711,14.1650,,
9456,06/10/18 08:55:00 AM,55.884,14.1609,,
9457,06/10/18 09:00:00 AM,55.884,14.1624,,
9458,06/10/18 09:05:00 AM,56.057,14.1613,,
9459,06/10/18 09:10:00 AM,56.057,14.1599,,
9460,06/10/18 09:15:00 AM,56.230,14.1602,,
9461,06/10/18 09:20:00 AM,56.230,14.1587,,
9462,06/10/18 09:25:00 AM,56.404,14.1576,,
9463,06/10/18 09:30:00 AM,56.577,14.1580,,
9464,06/10/18 09:35:00 AM,56.750,14.1583,,
9465,06/10/18 09:40:00 AM,56.923,14.1602,,
9466,06/10/18 09:45:00 AM,56.923,14.1602,,
9467,06/10/18 09:50:00 AM,57.096,14.1621,,
9468,06/10/18 09:55:00 AM,57.096,14.1621,,
9469,06/10/18 10:00:00 AM,57.096,14.1635,,
9470,06/10/18 10:05:00 AM,57.096,14.1606,,
9471,06/10/18 10:10:00 AM,57.268,14.1625,,
9472,06/10/18 10:15:00 AM,57.268,14.1640,,
9473,06/10/18 10:20:00 AM,57.268,14.1625,,
9474,06/10/18 10:25:00 AM,57.268,14.1595,,
9475,06/10/18 10:30:00 AM,57.441,14.1599,,
9476,06/10/18 10:35:00 AM,57.441,14.1584,,
9477,06/10/18 10:40:00 AM,57.614,14.1632,,
9478,06/10/18 10:45:00 AM,57.614,14.1602,,
9479,06/10/18 10:50:00 AM,57.614,14.1544,,
9480,06/10/18 10:55:00 AM,57.785,14.1561,,
9481,06/10/18 11:00:00 AM,57.785,14.1577,,
9482,06/10/18 11:05:00 AM,57.785,14.1547,,
9483,06/10/18 11:10:00 AM,57.785,14.1561,,
9484,06/10/18 11:15:00 AM,57.785,14.1518,,
9485,06/10/18 11:20:00 AM,57.785,14.1532,,
9486,06/10/18 11:25:00 AM,57.785,14.1547,,
9487,06/10/18 11:30:00 AM,57.785,14.1561,,
9488,06/10/18 11:35:00 AM,57.614,14.1544,,
9489,06/10/18 11:40:00 AM,57.614,14.1528,,
9490,06/10/18 11:45:00 AM,57.614,14.1513,,
9491,06/10/18 11:50:00 AM,57.785,14.1547,,
9492,06/10/18 11:55:00 AM,57.785,14.1577,,
9493,06/10/18 12:00:00 PM,57.785,14.1561,,
9494,06/10/18 12:05:00 PM,57.785,14.1532,,
9495,06/10/18 12:10:00 PM,57.785,14.1518,,
9496,06/10/18 12:15:00 PM,57.958,14.1492,,
9497,06/10/18 12:20:00 PM,57.958,14.1477,,
9498,06/10/18 12:25:00 PM,57.958,14.1463,,
9499,06/10/18 12:30:00 PM,57.958,14.1373,,
9500,06/10/18 12:35:00 PM,58.131,14.1362,,
9501,06/10/18 12:40:00 PM,58.131,14.1377,,
9502,06/10/18 12:45:00 PM,58.303,14.1365,,
9503,06/10/18 12:50:00 PM,58.303,14.1381,,
9504,06/10/18 12:55:00 PM,58.303,14.1410,,
9505,06/10/18 01:00:00 PM,58.476,14.1384,,
9506,06/10/18 01:05:00 PM,58.476,14.1370,,
9507,06/10/18 01:10:00 PM,58.647,14.1344,,
9508,06/10/18 01:15:00 PM,58.647,14.1315,,
9509,06/10/18 01:20:00 PM,58.647,14.1344,,
9510,06/10/18 01:25:00 PM,58.820,14.1303,,
9511,06/10/18 01:30:00 PM,58.820,14.1303,,
9512,06/10/18 01:35:00 PM,58.820,14.1260,,
9513,06/10/18 01:40:00 PM,58.820,14.1260,,
9514,06/10/18 01:45:00 PM,58.993,14.1248,,
9515,06/10/18 01:50:00 PM,59.337,14.1241,,
9516,06/10/18 01:55:00 PM,59.508,14.1229,,
9517,06/10/18 02:00:00 PM,59.508,14.1215,,
9518,06/10/18 02:05:00 PM,59.851,14.1178,,
9519,06/10/18 02:10:00 PM,60.024,14.1122,,
9520,06/10/18 02:15:00 PM,60.195,14.1141,,
9521,06/10/18 02:20:00 PM,60.368,14.1145,,
9522,06/10/18 02:25:00 PM,60.368,14.1130,,
9523,06/10/18 02:30:00 PM,60.368,14.1130,,
9524,06/10/18 02:35:00 PM,60.368,14.1130,,
9525,06/10/18 02:40:00 PM,60.195,14.1126,,
9526,06/10/18 02:45:00 PM,60.195,14.1141,,
9527,06/10/18 02:50:00 PM,60.195,14.1141,,
9528,06/10/18 02:55:00 PM,60.195,14.1126,,
9529,06/10/18 03:00:00 PM,60.195,14.1141,,
9530,06/10/18 03:05:00 PM,60.195,14.1112,,
9531,06/10/18 03:10:00 PM,60.024,14.1093,,
9532,06/10/18 03:15:00 PM,60.024,14.1093,,
9533,06/10/18 03:20:00 PM,60.024,14.1093,,
9534,06/10/18 03:25:00 PM,60.024,14.1093,,
9535,06/10/18 03:30:00 PM,59.851,14.1088,,
9536,06/10/18 03:35:00 PM,59.851,14.1074,,
9537,06/10/18 03:40:00 PM,59.851,14.1074,,
9538,06/10/18 03:45:00 PM,59.680,14.1055,,
9539,06/10/18 03:50:00 PM,59.680,14.1071,,
9540,06/10/18 03:55:00 PM,59.680,14.1071,,
9541,06/10/18 04:00:00 PM,59.508,14.1067,,
9542,06/10/18 04:05:00 PM,59.508,14.1067,,
9543,06/10/18 04:10:00 PM,59.508,14.1067,,
9544,06/10/18 04:15:00 PM,59.508,14.1067,,
9545,06/10/18 04:20:00 PM,59.508,14.1081,,
9546,06/10/18 04:25:00 PM,59.508,14.1052,,
9547,06/10/18 04:30:00 PM,59.337,14.1064,,
9548,06/10/18 04:35:00 PM,59.337,14.1078,,
9549,06/10/18 04:40:00 PM,59.337,14.1122,,
9550,06/10/18 04:45:00 PM,59.337,14.1107,,
9551,06/10/18 04:50:00 PM,59.337,14.1122,,
9552,06/10/18 04:55:00 PM,59.337,14.1107,,
9553,06/10/18 05:00:00 PM,59.164,14.1104,,
9554,06/10/18 05:05:00 PM,59.164,14.1119,,
9555,06/10/18 05:10:00 PM,59.164,14.1148,,
9556,06/10/18 05:15:00 PM,59.164,14.1148,,
9557,06/10/18 05:20:00 PM,59.164,14.1133,,
9558,06/10/18 05:25:00 PM,59.164,14.1148,,
9559,06/10/18 05:30:00 PM,58.993,14.1145,,
9560,06/10/18 05:35:00 PM,58.993,14.1159,,
9561,06/10/18 05:40:00 PM,58.993,14.1174,,
9562,06/10/18 05:45:00 PM,58.993,14.1159,,
9563,06/10/18 05:50:00 PM,58.993,14.1159,,
9564,06/10/18 05:55:00 PM,58.993,14.1174,,
9565,06/10/18 06:00:00 PM,58.993,14.1174,,
9566,06/10/18 06:05:00 PM,58.993,14.1188,,
9567,06/10/18 06:10:00 PM,58.993,14.1174,,
9568,06/10/18 06:15:00 PM,58.993,14.1188,,
9569,06/10/18 06:20:00 PM,58.993,14.1174,,
9570,06/10/18 06:25:00 PM,58.993,14.1174,,
9571,06/10/18 06:30:00 PM,58.993,14.1188,,
9572,06/10/18 06:35:00 PM,58.993,14.1203,,
9573,06/10/18 06:40:00 PM,58.993,14.1219,,
9574,06/10/18 06:45:00 PM,58.993,14.1219,,
9575,06/10/18 06:50:00 PM,58.993,14.1219,,
9576,06/10/18 06:55:00 PM,58.993,14.1233,,
9577,06/10/18 07:00:00 PM,58.993,14.1233,,
9578,06/10/18 07:05:00 PM,58.820,14.1244,,
9579,06/10/18 07:10:00 PM,58.820,14.1244,,
9580,06/10/18 07:15:00 PM,58.820,14.1260,,
9581,06/10/18 07:20:00 PM,58.820,14.1260,,
9582,06/10/18 07:25:00 PM,58.820,14.1260,,
9583,06/10/18 07:30:00 PM,58.820,14.1260,,
9584,06/10/18 07:35:00 PM,58.820,14.1260,,
9585,06/10/18 07:40:00 PM,58.820,14.1260,,
9586,06/10/18 07:45:00 PM,58.820,14.1260,,
9587,06/10/18 07:50:00 PM,58.647,14.1255,,
9588,06/10/18 07:55:00 PM,58.647,14.1255,,
9589,06/10/18 08:00:00 PM,58.647,14.1284,,
9590,06/10/18 08:05:00 PM,58.647,14.1284,,
9591,06/10/18 08:10:00 PM,58.647,14.1270,,
9592,06/10/18 08:15:00 PM,58.647,14.1300,,
9593,06/10/18 08:20:00 PM,58.647,14.1315,,
9594,06/10/18 08:25:00 PM,58.647,14.1270,,
9595,06/10/18 08:30:00 PM,58.647,14.1270,,
9596,06/10/18 08:35:00 PM,58.647,14.1241,,
9597,06/10/18 08:40:00 PM,58.647,14.1270,,
9598,06/10/18 08:45:00 PM,58.647,14.1255,,
9599,06/10/18 08:50:00 PM,58.647,14.1270,,
9600,06/10/18 08:55:00 PM,58.647,14.1255,,
9601,06/10/18 09:00:00 PM,58.647,14.1284,,
9602,06/10/18 09:05:00 PM,58.647,14.1255,,
9603,06/10/18 09:10:00 PM,58.647,14.1241,,
9604,06/10/18 09:15:00 PM,58.647,14.1255,,
9605,06/10/18 09:20:00 PM,58.647,14.1255,,
9606,06/10/18 09:25:00 PM,58.647,14.1255,,
9607,06/10/18 09:30:00 PM,58.647,14.1270,,
9608,06/10/18 09:35:00 PM,58.820,14.1229,,
9609,06/10/18 09:40:00 PM,58.647,14.1255,,
9610,06/10/18 09:45:00 PM,58.647,14.1255,,
9611,06/10/18 09:50:00 PM,58.647,14.1241,,
9612,06/10/18 09:55:00 PM,58.476,14.1222,,
9613,06/10/18 10:00:00 PM,58.476,14.1222,,
9614,06/10/18 10:05:00 PM,58.476,14.1162,,
9615,06/10/18 10:10:00 PM,58.476,14.1133,,
9616,06/10/18 10:15:00 PM,58.476,14.1103,,
9617,06/10/18 10:20:00 PM,58.476,14.1133,,
9618,06/10/18 10:25:00 PM,58.476,14.1162,,
9619,06/10/18 10:30:00 PM,58.476,14.1193,,
9620,06/10/18 10:35:00 PM,58.476,14.1177,,
9621,06/10/18 10:40:00 PM,58.476,14.1177,,
9622,06/10/18 10:45:00 PM,58.303,14.1159,,
9623,06/10/18 10:50:00 PM,58.303,14.1174,,
9624,06/10/18 10:55:00 PM,58.303,14.1129,,
9625,06/10/18 11:00:00 PM,58.303,14.1129,,
9626,06/10/18 11:05:00 PM,58.303,14.1100,,
9627,06/10/18 11:10:00 PM,58.303,14.1085,,
9628,06/10/18 11:15:00 PM,58.303,14.1114,,
9629,06/10/18 11:20:00 PM,58.303,14.1085,,
9630,06/10/18 11:25:00 PM,58.476,14.1103,,
9631,06/10/18 11:30:00 PM,58.476,14.1177,,
9632,06/10/18 11:35:00 PM,58.647,14.1167,,
9633,06/10/18 11:40:00 PM,58.647,14.1181,,
9634,06/10/18 11:45:00 PM,58.647,14.1167,,
9635,06/10/18 11:50:00 PM,58.647,14.1136,,
9636,06/10/18 11:55:00 PM,58.647,14.1093,,
9637,06/11/18 12:00:00 AM,58.647,14.1136,,
9638,06/11/18 12:05:00 AM,58.647,14.1122,,
9639,06/11/18 12:10:00 AM,58.647,14.1107,,
9640,06/11/18 12:15:00 AM,58.820,14.1067,,
9641,06/11/18 12:20:00 AM,58.993,14.1071,,
9642,06/11/18 12:25:00 AM,59.164,14.1148,,
9643,06/11/18 12:30:00 AM,59.337,14.1152,,
9644,06/11/18 12:35:00 AM,59.508,14.1096,,
9645,06/11/18 12:40:00 AM,59.680,14.1085,,
9646,06/11/18 12:45:00 AM,59.851,14.1104,,
9647,06/11/18 12:50:00 AM,59.851,14.1059,,
9648,06/11/18 12:55:00 AM,59.851,14.1104,,
9649,06/11/18 01:00:00 AM,60.024,14.0959,,
9650,06/11/18 01:05:00 AM,60.024,14.0945,,
9651,06/11/18 01:10:00 AM,60.195,14.0919,,
9652,06/11/18 01:15:00 AM,60.195,14.1007,,
9653,06/11/18 01:20:00 AM,60.368,14.1040,,
9654,06/11/18 01:25:00 AM,60.195,14.0978,,
9655,06/11/18 01:30:00 AM,60.195,14.1007,,
9656,06/11/18 01:35:00 AM,60.195,14.1007,,
9657,06/11/18 01:40:00 AM,60.195,14.0949,,
9658,06/11/18 01:45:00 AM,60.195,14.1007,,
9659,06/11/18 01:50:00 AM,60.024,14.1138,,
9660,06/11/18 01:55:00 AM,60.024,14.1093,,
9661,06/11/18 02:00:00 AM,60.024,14.1033,,
9662,06/11/18 02:05:00 AM,60.024,14.1019,,
9663,06/11/18 02:10:00 AM,60.024,14.0990,,
9664,06/11/18 02:15:00 AM,60.024,14.0974,,
9665,06/11/18 02:20:00 AM,60.024,14.0959,,
9666,06/11/18 02:25:00 AM,60.024,14.0871,,
9667,06/11/18 02:30:00 AM,60.024,14.0930,,
9668,06/11/18 02:35:00 AM,60.024,14.0901,,
9669,06/11/18 02:40:00 AM,60.024,14.0916,,
9670,06/11/18 02:45:00 AM,59.851,14.0942,,
9671,06/11/18 02:50:00 AM,59.851,14.0942,,
9672,06/11/18 02:55:00 AM,59.851,14.0926,,
9673,06/11/18 03:00:00 AM,59.851,14.0897,,
9674,06/11/18 03:05:00 AM,59.851,14.0926,,
9675,06/11/18 03:10:00 AM,59.851,14.0897,,
9676,06/11/18 03:15:00 AM,59.851,14.0942,,
9677,06/11/18 03:20:00 AM,59.851,14.0942,,
9678,06/11/18 03:25:00 AM,59.851,14.0911,,
9679,06/11/18 03:30:00 AM,59.851,14.0868,,
9680,06/11/18 03:35:00 AM,59.851,14.0868,,
9681,06/11/18 03:40:00 AM,59.851,14.0882,,
9682,06/11/18 03:45:00 AM,60.024,14.0916,,
9683,06/11/18 03:50:00 AM,60.024,14.0930,,
9684,06/11/18 03:55:00 AM,60.024,14.0916,,
9685,06/11/18 04:00:00 AM,60.024,14.0930,,
9686,06/11/18 04:05:00 AM,60.195,14.0845,,
9687,06/11/18 04:10:00 AM,60.195,14.0861,,
9688,06/11/18 04:15:00 AM,60.195,14.0861,,
9689,06/11/18 04:20:00 AM,60.368,14.0835,,
9690,06/11/18 04:25:00 AM,60.368,14.0878,,
9691,06/11/18 04:30:00 AM,60.368,14.0893,,
9692,06/11/18 04:35:00 AM,60.368,14.0923,,
9693,06/11/18 04:40:00 AM,60.368,14.0909,,
9694,06/11/18 04:45:00 AM,60.368,14.0923,,
9695,06/11/18 04:50:00 AM,60.368,14.0893,,
9696,06/11/18 04:55:00 AM,60.368,14.0893,,
9697,06/11/18 05:00:00 AM,60.368,14.0909,,
9698,06/11/18 05:05:00 AM,60.195,14.0949,,
9699,06/11/18 05:10:00 AM,60.195,14.0933,,
9700,06/11/18 05:15:00 AM,60.195,14.0933,,
9701,06/11/18 05:20:00 AM,60.195,14.0964,,
9702,06/11/18 05:25:00 AM,60.024,14.0930,,
9703,06/11/18 05:30:00 AM,60.024,14.0930,,
9704,06/11/18 05:35:00 AM,60.024,14.0930,,
9705,06/11/18 05:40:00 AM,60.024,14.0945,,
9706,06/11/18 05:45:00 AM,60.024,14.0945,,
9707,06/11/18 05:50:00 AM,59.851,14.0971,,
9708,06/11/18 05:55:00 AM,59.851,14.0971,,
9709,06/11/18 06:00:00 AM,59.851,14.0942,,
9710,06/11/18 06:05:00 AM,59.851,14.0956,,
9711,06/11/18 06:10:00 AM,59.851,14.0956,,
9712,06/11/18 06:15:00 AM,59.851,14.0956,,
9713,06/11/18 06:20:00 AM,59.851,14.0956,,
9714,06/11/18 06:25:00 AM,59.851,14.0942,,
9715,06/11/18 06:30:00 AM,59.851,14.0971,,
9716,06/11/18 06:35:00 AM,59.851,14.0942,,
9717,06/11/18 06:40:00 AM,59.851,14.0985,,
9718,06/11/18 06:45:00 AM,59.851,14.0971,,
9719,06/11/18 06:50:00 AM,59.851,14.0985,,
9720,06/11/18 06:55:00 AM,59.680,14.0952,,
9721,06/11/18 07:00:00 AM,59.680,14.0982,,
9722,06/11/18 07:05:00 AM,59.680,14.0982,,
9723,06/11/18 07:10:00 AM,59.680,14.0967,,
9724,06/11/18 07:15:00 AM,59.680,14.0982,,
9725,06/11/18 07:20:00 AM,59.680,14.1026,,
9726,06/11/18 07:25:00 AM,59.680,14.1011,,
9727,06/11/18 07:30:00 AM,59.680,14.0997,,
9728,06/11/18 07:35:00 AM,59.680,14.0997,,
9729,06/11/18 07:40:00 AM,59.680,14.1011,,
9730,06/11/18 07:45:00 AM,59.680,14.1011,,
9731,06/11/18 07:50:00 AM,59.680,14.1011,,
9732,06/11/18 07:55:00 AM,59.680,14.1011,,
9733,06/11/18 08:00:00 AM,59.680,14.0997,,
9734,06/11/18 08:05:00 AM,59.680,14.0997,,
