 04/03/2020 Cadeia - Canais : 5 - Intervalo : 00:10:00
Número de série: E102 02 2012A
Data e hora: 04/03/2020 09:59:11[Manager], 04/03/2020 10:02:13[Estação], 00:03:01[Offset],
Latitude = , Longitude = 
Estação: [SL2000 PNV 4.401 Aug  8 2015 Solar Instrumentacao], Manager: [4.0.0.3]

Configuração dos sensores :
Precipitação    : 0,0000000X³ + 0,0000000X² + 0,2000000X + 0,0000000 [  mm   ] - Offset: 0,0000000
Sedimentos      : 0,0000000X³ + 0,0000000X² + 1,0000000X + 0,0000000 [  mV   ] - Offset: 0,0000000
Nível           : 0,0000000X³ + 0,0000000X² + 6,0281000X - 237,77000 [  cm   ] - Offset: 31,000000
Vazão           : 0,1760000H ^ 1,5470001 [       ] - Offset: 0,0000000
Bateria         : 0,0000000X³ + 0,0000000X² + 0,0043000X + 0,0000000 [ Volts ] - Offset: 0,0000000

----------------------------------------------------------------------------------------------------
                      Precipitação     Sedimentos        Nível           Vazão          Bateria     
----------------------------------------------------------------------------------------------------
                           mm              mV              cm                            Volts      
----------------------------------------------------------------------------------------------------
22/02/2020 21:03:24     0,000           0,000           80,282         155,582          12,412     
22/02/2020 21:13:24     0,000           0,000           80,282         155,582          12,406     
22/02/2020 21:23:24     0,000           0,000           80,282         155,582          12,406     
22/02/2020 21:33:24     0,000           0,000           80,282         155,582          12,406     
22/02/2020 21:43:24     0,000           0,000           80,282         155,582          12,401     
22/02/2020 21:53:24     0,000           0,000           80,282         155,582          12,396     
22/02/2020 22:03:24     0,000           0,000           80,282         155,582          12,391     
22/02/2020 22:13:24     0,000           0,000           80,282         155,582          12,391     
22/02/2020 22:23:24     0,000           0,000           80,282         155,582          12,385     
22/02/2020 22:33:24     0,000           0,000           80,282         155,582          12,380     
22/02/2020 22:43:24     0,000           0,000           80,282         155,582          12,375     
22/02/2020 22:53:24     0,000           0,000           80,282         155,582          12,375     
22/02/2020 23:03:24     0,000           0,000           80,282         155,582          12,370     
22/02/2020 23:13:24     0,000           0,000           80,282         155,582          12,364     
22/02/2020 23:23:24     0,000           0,000           80,282         155,582          12,364     
22/02/2020 23:33:24     0,000           0,000           80,282         155,582          12,359     
22/02/2020 23:43:24     0,000           0,000           80,282         155,582          12,354     
22/02/2020 23:53:24     0,000           0,000           80,282         155,582          12,354     
23/02/2020 00:03:24     0,000           0,000           80,282         155,582          12,349     
23/02/2020 00:13:24     0,000           0,000           80,282         155,582          12,349     
23/02/2020 00:23:24     0,000           0,000           80,282         155,582          12,343     
23/02/2020 00:33:24     0,000           0,000           80,282         155,582          12,338     
23/02/2020 00:43:24     0,000           0,000           80,282         155,582          12,333     
23/02/2020 00:53:24     0,000           0,000           80,282         155,582          12,333     
23/02/2020 01:03:24     0,000           0,000           80,282         155,582          12,328     
23/02/2020 01:13:24     0,000           0,000           80,282         155,582          12,322     
23/02/2020 01:23:24     0,000           0,000           80,282         155,582          12,322     
23/02/2020 01:33:24     0,000           0,000           80,282         155,582          12,317     
23/02/2020 01:43:24     0,000           0,000           80,282         155,582          12,312     
23/02/2020 01:53:24     0,000           0,000           80,282         134,077          12,307     
23/02/2020 02:03:24     0,000           0,000           80,282         134,077          12,301     
23/02/2020 02:13:24     0,000           0,000           72,922         134,077          12,301     
23/02/2020 02:23:24     0,000           0,000           72,922         134,077          12,296     
23/02/2020 02:33:24     0,000           0,000           72,922         134,077          12,291     
23/02/2020 02:43:24     0,000           0,000           72,922         134,077          12,286     
23/02/2020 02:53:24     0,000           0,000           72,922         134,077          12,280     
23/02/2020 03:03:24     0,000           0,000           72,922         134,077          12,275     
23/02/2020 03:13:24     0,000           0,000           72,922         134,077          12,270     
23/02/2020 03:23:24     0,000           0,000           72,922         134,077          12,270     
23/02/2020 03:33:24     0,000           0,000           72,922         134,077          12,265     
23/02/2020 03:43:24     0,000           0,000           72,922         134,077          12,259     
23/02/2020 03:53:24     0,000           0,000           72,922         134,077          12,249     
23/02/2020 04:03:24     0,000           0,000           72,922         134,077          12,249     
23/02/2020 04:13:24     0,000           0,000           72,922         134,077          12,244     
23/02/2020 04:23:24     0,000           0,000           72,922         134,077          12,238     
23/02/2020 04:33:24     0,000           0,000           72,922         134,077          12,228     
23/02/2020 04:43:24     0,000           0,000           72,922         134,077          12,223     
23/02/2020 04:53:24     0,000           0,000           72,922         134,077          12,223     
23/02/2020 05:03:24     0,000           0,000           72,922         134,077          12,212     
23/02/2020 05:13:24     0,000           0,000           72,922         134,077          12,207     
23/02/2020 05:23:24     0,000           0,000           72,922         134,077          12,202     
23/02/2020 05:33:24     0,000           0,000           65,562         113,729          12,196     
23/02/2020 05:43:24     0,000           0,000           65,562         113,729          12,191     
23/02/2020 05:53:24     0,000           0,000           65,562         113,729          12,186     
23/02/2020 06:03:24     0,000           0,000           65,562         113,729          12,186     
23/02/2020 06:13:24     0,000           0,000           65,562         113,729          12,175     
23/02/2020 06:23:24     0,000           0,000           65,562         113,729          12,175     
23/02/2020 06:33:24     0,000           0,000           65,562         113,729          12,175     
23/02/2020 06:43:24     0,000           0,000           65,562         113,729          12,181     
23/02/2020 06:53:24     0,000           0,000           65,562         113,729          12,191     
23/02/2020 07:03:24     0,000           0,000           72,922         134,077          12,202     
23/02/2020 07:13:24     0,000           0,000           72,922         134,077          12,244     
23/02/2020 07:23:24     0,000           0,000           72,922         134,077          12,286     
23/02/2020 07:33:24     0,000           0,000           80,282         155,582          12,312     
23/02/2020 07:43:24     0,000           0,000           80,282         155,582          12,349     
23/02/2020 07:53:24     0,000           0,000           80,282         155,582          12,506     
23/02/2020 08:03:24     0,000           0,000           87,643         178,194          12,826     
23/02/2020 08:13:24     0,000           0,000           87,643         178,194          12,853     
23/02/2020 08:23:24     0,000           0,000           87,643         178,194          12,974     
23/02/2020 08:33:24     0,000           0,000           87,643         178,194          12,974     
23/02/2020 08:43:24     0,000           0,000           87,643         178,194          12,989     
23/02/2020 08:53:24     0,000           0,000           87,643         178,194          13,000     
23/02/2020 09:03:24     0,000           0,000           95,003         178,194          13,010     
23/02/2020 09:13:24     0,000           0,000           95,003         178,194          13,021     
23/02/2020 09:23:24     0,000           0,000           95,003         201,870          13,037     
23/02/2020 09:33:24     0,000           0,000           95,003         201,870          13,073     
23/02/2020 09:43:24     0,000           0,000           95,003         201,870          13,152     
23/02/2020 09:53:24     0,000           0,000           95,003         201,870          13,199     
23/02/2020 10:03:24     0,000           0,000           95,003         201,870          13,026     
23/02/2020 10:13:24     0,000           0,000           95,003         201,870          13,346     
23/02/2020 10:23:24     0,000           0,000           87,643         178,194          12,916     
23/02/2020 10:33:24     0,000           0,000           87,643         178,194          12,911     
23/02/2020 10:43:24     0,000           0,000           95,003         201,870          13,362     
23/02/2020 10:53:24     0,000           0,000           95,003         201,870          13,346     
23/02/2020 11:03:24     0,000           0,000           95,003         201,870          13,199     
23/02/2020 11:13:24     0,000           0,000           95,003         201,870          13,236     
23/02/2020 11:23:24     0,000           0,000           95,003         201,870          13,341     
23/02/2020 11:33:24     0,000           0,000           95,003         201,870          13,325     
23/02/2020 11:43:24     0,000           0,000           95,003         201,870          13,362     
23/02/2020 11:53:24     0,000           0,000           95,003         201,870          13,346     
23/02/2020 12:03:24     0,000           0,000           95,003         201,870          13,346     
23/02/2020 12:13:24     0,000           0,000           95,003         201,870          13,336     
23/02/2020 12:23:24     0,000           0,000           95,003         201,870          13,388     
23/02/2020 12:33:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 12:43:24     0,000           0,000           95,003         201,870          13,388     
23/02/2020 12:53:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 13:03:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 13:13:24     0,000           0,000           95,003         201,870          13,362     
23/02/2020 13:23:24     0,000           0,000           95,003         201,870          13,367     
23/02/2020 13:33:24     0,000           0,000           95,003         201,870          13,367     
23/02/2020 13:43:24     0,000           0,000           95,003         201,870          13,388     
23/02/2020 13:53:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 14:03:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 14:13:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 14:23:24     0,000           0,000           95,003         201,870          13,383     
23/02/2020 14:33:24     0,000           0,000           95,003         201,870          13,373     
23/02/2020 14:43:24     0,000           0,000           95,003         201,870          13,367     
23/02/2020 14:53:24     0,000           0,000           95,003         201,870          13,362     
23/02/2020 15:03:24     0,000           0,000           95,003         201,870          13,357     
23/02/2020 15:13:24     0,000           0,000           95,003         201,870          13,352     
23/02/2020 15:23:24     0,000           0,000           95,003         201,870          13,100     
23/02/2020 15:33:24     0,000           0,000           95,003         201,870          13,105     
23/02/2020 15:43:24     0,000           0,000           95,003         201,870          13,115     
23/02/2020 15:53:24     0,000           0,000           95,003         201,870          13,131     
23/02/2020 16:03:24     0,000           0,000           95,003         201,870          13,105     
23/02/2020 16:13:24     0,000           0,000           95,003         201,870          13,110     
23/02/2020 16:23:24     0,000           0,000           95,003         201,870          13,110     
23/02/2020 16:33:24     0,000           0,000           95,003         201,870          13,168     
23/02/2020 16:43:24     0,000           0,000           95,003         201,870          13,173     
23/02/2020 16:53:24     0,000           0,000           95,003         201,870          13,178     
23/02/2020 17:03:24     0,000           0,000           95,003         201,870          13,173     
23/02/2020 17:13:24     0,000           0,000           95,003         201,870          13,168     
23/02/2020 17:23:24     0,000           0,000           95,003         201,870          13,168     
23/02/2020 17:33:24     0,000           0,000           95,003         201,870          13,152     
23/02/2020 17:43:24     0,000           0,000           95,003         201,870          13,173     
23/02/2020 17:53:24     0,000           0,000           95,003         201,870          13,173     
23/02/2020 18:03:24     0,000           0,000           95,003         201,870          13,073     
23/02/2020 18:13:24     0,000           0,000           87,643         178,194          12,853     
23/02/2020 18:23:24     0,000           0,000           80,282         155,582          12,559     
