"Plot Title: EH-P01"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 10440731, SEN S/N: 10440731)","Chuva, mm (LGR S/N: 10440731, SEN S/N: 10440731)","Soma Acum.: Chuva, mm (LGR S/N: 10440731)","Coupler Attached (LGR S/N: 10440731)","Host Connected (LGR S/N: 10440731)","Coupler Detached (LGR S/N: 10440731)","End Of File (LGR S/N: 10440731)"
131,03/09/20 10:50:00 PM,65.851,,0.0,,,,,Series Statistics
132,03/09/20 10:55:00 PM,65.851,,0.0,,,,,Samples: 1
133,03/09/20 11:00:00 PM,65.680,,0.0,,,,,First Sample Time: 05/08/20 06:54:35 PM GMT-03:00
134,03/09/20 11:05:00 PM,65.509,,0.0,,,,,Last Sample Time: 05/08/20 06:54:35 PM GMT-03:00
135,03/09/20 11:10:00 PM,65.509,,0.0,,,,,Event Type: End Of File
136,03/09/20 11:15:00 PM,65.338,,0.0,,,,,Devices
137,03/09/20 11:20:00 PM,65.167,,0.0,,,,,Device Info
138,03/09/20 11:25:00 PM,65.167,,0.0,,,,,Product: HOBO UA-003-64 Pendant Temp/Event
139,03/09/20 11:30:00 PM,64.996,,0.0,,,,,Serial Number: 10440731
140,03/09/20 11:35:00 PM,64.996,,0.0,,,,,Version Number: 1.17
141,03/09/20 11:40:00 PM,64.996,,0.0,,,,,Manufacturer: Onset Computer Corp.
142,03/09/20 11:45:00 PM,64.825,,0.0,,,,,Device Memory: 65536
143,03/09/20 11:50:00 PM,64.652,,0.0,,,,,Header Created: 05/08/18 12:05:31 PM GMT-03:00
144,03/09/20 11:55:00 PM,64.481,,0.0,,,,,Deployment Info
145,03/10/20 12:00:00 AM,64.310,,0.0,,,,,Full Series Name: End Of File
146,03/10/20 12:05:00 AM,64.310,,0.0,,,,,Launch Name: EH-P01
147,03/10/20 12:10:00 AM,64.310,,0.0,,,,,Deployment Number: 11
148,03/10/20 12:15:00 AM,64.139,,0.0,,,,,Launch Time: 03/09/20 11:43:47 AM GMT-03:00
149,03/10/20 12:20:00 AM,64.139,,0.0,,,,,Launch GMT Offset: -3 Hr 0 Min
150,03/10/20 12:25:00 AM,63.968,,0.0,,,,,Battery at Launch: 2.93 Volts
151,03/10/20 12:30:00 AM,63.797,,0.0,,,,,Series Statistics
152,03/10/20 12:35:00 AM,63.797,,0.0,,,,,Samples: 1
153,03/10/20 12:40:00 AM,63.626,,0.0,,,,,First Sample Time: 05/08/20 06:54:35 PM GMT-03:00
154,03/10/20 12:45:00 AM,63.455,,0.0,,,,,Last Sample Time: 05/08/20 06:54:35 PM GMT-03:00
155,03/10/20 12:50:00 AM,63.455,,0.0,,,,
156,03/10/20 12:55:00 AM,63.455,,0.0,,,,
157,03/10/20 01:00:00 AM,63.282,,0.0,,,,
158,03/10/20 01:05:00 AM,63.282,,0.0,,,,
159,03/10/20 01:10:00 AM,63.111,,0.0,,,,
160,03/10/20 01:15:00 AM,63.111,,0.0,,,,
161,03/10/20 01:20:00 AM,63.111,,0.0,,,,
162,03/10/20 01:25:00 AM,62.940,,0.0,,,,
163,03/10/20 01:30:00 AM,62.769,,0.0,,,,
164,03/10/20 01:35:00 AM,62.769,,0.0,,,,
165,03/10/20 01:40:00 AM,62.769,,0.0,,,,
166,03/10/20 01:45:00 AM,62.769,,0.0,,,,
167,03/10/20 01:50:00 AM,62.598,,0.0,,,,
168,03/10/20 01:55:00 AM,62.598,,0.0,,,,
169,03/10/20 02:00:00 AM,62.598,,0.0,,,,
170,03/10/20 02:05:00 AM,62.425,,0.0,,,,
171,03/10/20 02:10:00 AM,62.254,,0.0,,,,
172,03/10/20 02:15:00 AM,62.254,,0.0,,,,
173,03/10/20 02:20:00 AM,62.254,,0.0,,,,
174,03/10/20 02:25:00 AM,62.083,,0.0,,,,
175,03/10/20 02:30:00 AM,62.083,,0.0,,,,
176,03/10/20 02:35:00 AM,62.083,,0.0,,,,
177,03/10/20 02:40:00 AM,61.912,,0.0,,,,
178,03/10/20 02:45:00 AM,61.741,,0.0,,,,
179,03/10/20 02:50:00 AM,61.741,,0.0,,,,
180,03/10/20 02:55:00 AM,61.741,,0.0,,,,
181,03/10/20 03:00:00 AM,61.741,,0.0,,,,
182,03/10/20 03:05:00 AM,61.912,,0.0,,,,
183,03/10/20 03:10:00 AM,62.083,,0.0,,,,
184,03/10/20 03:15:00 AM,62.598,,0.0,,,,
185,03/10/20 03:20:00 AM,62.940,,0.0,,,,
186,03/10/20 03:25:00 AM,63.282,,0.0,,,,
187,03/10/20 03:30:00 AM,63.626,,0.0,,,,
188,03/10/20 03:35:00 AM,64.139,,0.0,,,,
189,03/10/20 03:40:00 AM,64.652,,0.0,,,,
190,03/10/20 03:45:00 AM,65.167,,0.0,,,,
191,03/10/20 03:50:00 AM,65.509,,0.0,,,,
192,03/10/20 03:55:00 AM,65.851,,0.0,,,,
193,03/10/20 04:00:00 AM,66.366,,0.0,,,,
194,03/10/20 04:05:00 AM,66.537,,0.0,,,,
195,03/10/20 04:10:00 AM,66.879,,0.0,,,,
196,03/10/20 04:15:00 AM,66.879,,0.0,,,,
197,03/10/20 04:20:00 AM,67.050,,0.0,,,,
198,03/10/20 04:25:00 AM,67.221,,0.0,,,,
199,03/10/20 04:30:00 AM,67.221,,0.0,,,,
200,03/10/20 04:35:00 AM,67.221,,0.0,,,,
201,03/10/20 04:40:00 AM,67.221,,0.0,,,,
202,03/10/20 04:45:00 AM,67.392,,0.0,,,,
203,03/10/20 04:50:00 AM,67.392,,0.0,,,,
204,03/10/20 04:55:00 AM,67.564,,0.0,,,,
205,03/10/20 05:00:00 AM,67.564,,0.0,,,,
206,03/10/20 05:05:00 AM,67.564,,0.0,,,,
207,03/10/20 05:10:00 AM,67.735,,0.0,,,,
208,03/10/20 05:15:00 AM,67.735,,0.0,,,,
209,03/10/20 05:20:00 AM,67.735,,0.0,,,,
210,03/10/20 05:25:00 AM,67.735,,0.0,,,,
211,03/10/20 05:30:00 AM,67.735,,0.0,,,,
212,03/10/20 05:35:00 AM,67.735,,0.0,,,,
213,03/10/20 05:40:00 AM,67.735,,0.0,,,,
214,03/10/20 05:45:00 AM,67.735,,0.0,,,,
215,03/10/20 05:50:00 AM,67.906,,0.0,,,,
216,03/10/20 05:55:00 AM,67.906,,0.0,,,,
217,03/10/20 06:00:00 AM,67.906,,0.0,,,,
218,03/10/20 06:05:00 AM,67.906,,0.0,,,,
219,03/10/20 06:10:00 AM,67.906,,0.0,,,,
220,03/10/20 06:15:00 AM,67.906,,0.0,,,,
221,03/10/20 06:20:00 AM,67.906,,0.0,,,,
222,03/10/20 06:25:00 AM,67.906,,0.0,,,,
223,03/10/20 06:30:00 AM,67.906,,0.0,,,,
224,03/10/20 06:35:00 AM,67.906,,0.0,,,,
225,03/10/20 06:40:00 AM,68.077,,0.0,,,,
226,03/10/20 06:45:00 AM,68.077,,0.0,,,,
227,03/10/20 06:50:00 AM,68.077,,0.0,,,,
228,03/10/20 06:55:00 AM,68.248,,0.0,,,,
229,03/10/20 07:00:00 AM,68.421,,0.0,,,,
230,03/10/20 07:05:00 AM,68.592,,0.0,,,,
231,03/10/20 07:10:00 AM,68.592,,0.0,,,,
232,03/10/20 07:15:00 AM,68.763,,0.0,,,,
233,03/10/20 07:20:00 AM,68.934,,0.0,,,,
234,03/10/20 07:25:00 AM,68.934,,0.0,,,,
235,03/10/20 07:30:00 AM,69.107,,0.0,,,,
236,03/10/20 07:35:00 AM,69.278,,0.0,,,,
237,03/10/20 07:40:00 AM,69.449,,0.0,,,,
238,03/10/20 07:45:00 AM,69.622,,0.0,,,,
239,03/10/20 07:50:00 AM,69.964,,0.0,,,,
240,03/10/20 07:55:00 AM,70.308,,0.0,,,,
241,03/10/20 08:00:00 AM,70.480,,0.0,,,,
242,03/10/20 08:05:00 AM,70.824,,0.0,,,,
243,03/10/20 08:10:00 AM,71.168,,0.0,,,,
244,03/10/20 08:15:00 AM,71.339,,0.0,,,,
245,03/10/20 08:20:00 AM,71.683,,0.0,,,,
246,03/10/20 08:25:00 AM,72.028,,0.0,,,,
247,03/10/20 08:30:00 AM,72.199,,0.0,,,,
248,03/10/20 08:35:00 AM,72.372,,0.0,,,,
249,03/10/20 08:40:00 AM,72.718,,0.0,,,,
250,03/10/20 08:45:00 AM,73.062,,0.0,,,,
251,03/10/20 08:50:00 AM,73.407,,0.0,,,,
252,03/10/20 08:55:00 AM,73.580,,0.0,,,,
253,03/10/20 09:00:00 AM,73.753,,0.0,,,,
254,03/10/20 09:05:00 AM,73.753,,0.0,,,,
255,03/10/20 09:10:00 AM,73.926,,0.0,,,,
256,03/10/20 09:15:00 AM,74.271,,0.0,,,,
257,03/10/20 09:20:00 AM,74.619,,0.0,,,,
258,03/10/20 09:25:00 AM,74.791,,0.0,,,,
259,03/10/20 09:30:00 AM,74.791,,0.0,,,,
260,03/10/20 09:35:00 AM,74.791,,0.0,,,,
261,03/10/20 09:40:00 AM,74.791,,0.0,,,,
262,03/10/20 09:45:00 AM,74.619,,0.0,,,,
263,03/10/20 09:50:00 AM,74.446,,0.0,,,,
264,03/10/20 09:55:00 AM,74.619,,0.0,,,,
265,03/10/20 10:00:00 AM,74.619,,0.0,,,,
266,03/10/20 10:05:00 AM,74.964,,0.0,,,,
267,03/10/20 10:10:00 AM,75.484,,0.0,,,,
268,03/10/20 10:15:00 AM,75.832,,0.0,,,,
269,03/10/20 10:20:00 AM,76.181,,0.0,,,,
270,03/10/20 10:25:00 AM,76.354,,0.0,,,,
271,03/10/20 10:30:00 AM,76.528,,0.0,,,,
272,03/10/20 10:35:00 AM,76.528,,0.0,,,,
273,03/10/20 10:40:00 AM,76.528,,0.0,,,,
274,03/10/20 10:45:00 AM,76.528,,0.0,,,,
275,03/10/20 10:50:00 AM,76.876,,0.0,,,,
276,03/10/20 10:55:00 AM,77.400,,0.0,,,,
277,03/10/20 11:00:00 AM,78.274,,0.0,,,,
278,03/10/20 11:05:00 AM,78.800,,0.0,,,,
279,03/10/20 11:10:00 AM,79.326,,0.0,,,,
280,03/10/20 11:15:00 AM,80.029,,0.0,,,,
281,03/10/20 11:20:00 AM,80.206,,0.0,,,,
282,03/10/20 11:25:00 AM,80.382,,0.0,,,,
283,03/10/20 11:30:00 AM,80.206,,0.0,,,,
284,03/10/20 11:35:00 AM,80.029,,0.0,,,,
285,03/10/20 11:40:00 AM,79.853,,0.0,,,,
286,03/10/20 11:45:00 AM,79.853,,0.0,,,,
287,03/10/20 11:50:00 AM,80.029,,0.0,,,,
288,03/10/20 11:55:00 AM,80.029,,0.0,,,,
289,03/10/20 12:00:00 PM,79.853,,0.0,,,,
290,03/10/20 12:05:00 PM,79.502,,0.0,,,,
291,03/10/20 12:10:00 PM,79.151,,0.0,,,,
292,03/10/20 12:15:00 PM,79.151,,0.0,,,,
293,03/10/20 12:20:00 PM,79.326,,0.0,,,,
294,03/10/20 12:25:00 PM,79.326,,0.0,,,,
295,03/10/20 12:30:00 PM,79.151,,0.0,,,,
296,03/10/20 12:35:00 PM,79.326,,0.0,,,,
297,03/10/20 12:40:00 PM,79.502,,0.0,,,,
298,03/10/20 12:45:00 PM,79.502,,0.0,,,,
299,03/10/20 12:50:00 PM,79.502,,0.0,,,,
300,03/10/20 12:55:00 PM,78.975,,0.0,,,,
301,03/10/20 01:00:00 PM,78.274,,0.0,,,,
302,03/10/20 01:05:00 PM,77.574,,0.0,,,,
303,03/10/20 01:10:00 PM,77.050,,0.0,,,,
304,03/10/20 01:15:00 PM,76.528,,0.0,,,,
305,03/10/20 01:20:00 PM,76.181,,0.0,,,,
306,03/10/20 01:25:00 PM,76.181,,0.0,,,,
307,03/10/20 01:30:00 PM,75.832,,0.0,,,,
308,03/10/20 01:35:00 PM,75.312,,0.0,,,,
309,03/10/20 01:40:00 PM,74.791,,0.0,,,,
310,03/10/20 01:45:00 PM,74.446,,0.0,,,,
311,03/10/20 01:50:00 PM,74.098,,0.0,,,,
312,03/10/20 01:55:00 PM,73.753,,0.0,,,,
313,03/10/20 02:00:00 PM,73.580,,0.0,,,,
314,03/10/20 02:05:00 PM,73.407,,0.0,,,,
315,03/10/20 02:10:00 PM,73.580,,0.0,,,,
316,03/10/20 02:15:00 PM,74.271,,0.0,,,,
317,03/10/20 02:20:00 PM,74.964,,0.0,,,,
318,03/10/20 02:25:00 PM,75.484,,0.0,,,,
319,03/10/20 02:30:00 PM,76.703,,0.0,,,,
320,03/10/20 02:35:00 PM,77.400,,0.0,,,,
321,03/10/20 02:40:00 PM,78.098,,0.0,,,,
322,03/10/20 02:45:00 PM,78.624,,0.0,,,,
323,03/10/20 02:50:00 PM,78.624,,0.0,,,,
324,03/10/20 02:55:00 PM,78.098,,0.0,,,,
325,03/10/20 03:00:00 PM,76.876,,0.0,,,,
326,03/10/20 03:05:00 PM,75.659,,0.0,,,,
