"Plot Title: EH-HS02 Can"
"#","Date Time, GMT-03:00","Nível de Água, Metros (LGR S/N: 10631709, SEN S/N: 10260378)","Rain, in (LGR S/N: 10631709, SEN S/N: 10573338)","Máx.: Nível de Água, Metros (LGR S/N: 10631709)","Máx.: Chuva, in (LGR S/N: 10631709)"
949,03/22/18 09:54:00 PM,0.4405,0.000,,
950,03/22/18 09:54:30 PM,0.4405,0.000,,
951,03/22/18 09:55:00 PM,0.4405,0.000,0.4465,0.000
952,03/22/18 09:55:30 PM,0.4465,0.000,,
953,03/22/18 09:56:00 PM,0.4405,0.000,,
954,03/22/18 09:56:30 PM,0.4405,0.000,,
955,03/22/18 09:57:00 PM,0.4405,0.000,,
956,03/22/18 09:57:30 PM,0.4405,0.000,,
957,03/22/18 09:58:00 PM,0.4405,0.000,,
958,03/22/18 09:58:30 PM,0.4405,0.000,,
959,03/22/18 09:59:00 PM,0.4405,0.000,,
960,03/22/18 09:59:30 PM,0.4405,0.000,,
961,03/22/18 10:00:00 PM,0.4405,0.000,0.4405,0.000
962,03/22/18 10:00:30 PM,0.4405,0.000,,
963,03/22/18 10:01:00 PM,0.4405,0.000,,
964,03/22/18 10:01:30 PM,0.4405,0.000,,
965,03/22/18 10:02:00 PM,0.4405,0.000,,
966,03/22/18 10:02:30 PM,0.4405,0.000,,
967,03/22/18 10:03:00 PM,0.4405,0.000,,
968,03/22/18 10:03:30 PM,0.4405,0.000,,
969,03/22/18 10:04:00 PM,0.4405,0.000,,
970,03/22/18 10:04:30 PM,0.4405,0.000,,
971,03/22/18 10:05:00 PM,0.4405,0.000,0.4405,0.000
972,03/22/18 10:05:30 PM,0.4405,0.000,,
973,03/22/18 10:06:00 PM,0.4405,0.000,,
974,03/22/18 10:06:30 PM,0.4405,0.000,,
975,03/22/18 10:07:00 PM,0.4405,0.000,,
976,03/22/18 10:07:30 PM,0.4405,0.000,,
977,03/22/18 10:08:00 PM,0.4405,0.000,,
978,03/22/18 10:08:30 PM,0.4405,0.000,,
979,03/22/18 10:09:00 PM,0.4405,0.000,,
980,03/22/18 10:09:30 PM,0.4405,0.000,,
981,03/22/18 10:10:00 PM,0.4405,0.000,0.4405,0.000
982,03/22/18 10:10:30 PM,0.4405,0.000,,
983,03/22/18 10:11:00 PM,0.4405,0.000,,
984,03/22/18 10:11:30 PM,0.4405,0.000,,
985,03/22/18 10:12:00 PM,0.4405,0.000,,
986,03/22/18 10:12:30 PM,0.4405,0.000,,
987,03/22/18 10:13:00 PM,0.4405,0.000,,
988,03/22/18 10:13:30 PM,0.4405,0.000,,
989,03/22/18 10:14:00 PM,0.4405,0.000,,
990,03/22/18 10:14:30 PM,0.4405,0.000,,
991,03/22/18 10:15:00 PM,0.4405,0.000,0.4405,0.000
992,03/22/18 10:15:30 PM,0.4405,0.000,,
993,03/22/18 10:16:00 PM,0.4405,0.000,,
994,03/22/18 10:16:30 PM,0.4405,0.000,,
995,03/22/18 10:17:00 PM,0.4405,0.000,,
996,03/22/18 10:17:30 PM,0.4405,0.000,,
997,03/22/18 10:18:00 PM,0.4405,0.000,,
998,03/22/18 10:18:30 PM,0.4405,0.000,,
999,03/22/18 10:19:00 PM,0.4405,0.000,,
1000,03/22/18 10:19:30 PM,0.4405,0.000,,
1001,03/22/18 10:20:00 PM,0.4405,0.000,0.4405,0.000
1002,03/22/18 10:20:30 PM,0.4405,0.000,,
1003,03/22/18 10:21:00 PM,0.4405,0.000,,
1004,03/22/18 10:21:30 PM,0.4405,0.000,,
1005,03/22/18 10:22:00 PM,0.4405,0.000,,
1006,03/22/18 10:22:30 PM,0.4405,0.000,,
1007,03/22/18 10:23:00 PM,0.4405,0.000,,
1008,03/22/18 10:23:30 PM,0.4405,0.000,,
1009,03/22/18 10:24:00 PM,0.4405,0.000,,
1010,03/22/18 10:24:30 PM,0.4405,0.000,,
1011,03/22/18 10:25:00 PM,0.4405,0.000,0.4405,0.000
1012,03/22/18 10:25:30 PM,0.4405,0.000,,
1013,03/22/18 10:26:00 PM,0.4405,0.000,,
1014,03/22/18 10:26:30 PM,0.4405,0.000,,
1015,03/22/18 10:27:00 PM,0.4405,0.000,,
1016,03/22/18 10:27:30 PM,0.4405,0.000,,
1017,03/22/18 10:28:00 PM,0.4405,0.000,,
1018,03/22/18 10:28:30 PM,0.4405,0.000,,
1019,03/22/18 10:29:00 PM,0.4405,0.000,,
1020,03/22/18 10:29:30 PM,0.4405,0.000,,
1021,03/22/18 10:30:00 PM,0.4405,0.000,0.4405,0.000
1022,03/22/18 10:30:30 PM,0.4405,0.000,,
1023,03/22/18 10:31:00 PM,0.4405,0.000,,
1024,03/22/18 10:31:30 PM,0.4405,0.000,,
1025,03/22/18 10:32:00 PM,0.4405,0.000,,
1026,03/22/18 10:32:30 PM,0.4405,0.000,,
1027,03/22/18 10:33:00 PM,0.4405,0.000,,
1028,03/22/18 10:33:30 PM,0.4405,0.000,,
1029,03/22/18 10:34:00 PM,0.4405,0.000,,
1030,03/22/18 10:34:30 PM,0.4405,0.000,,
1031,03/22/18 10:35:00 PM,0.4405,0.000,0.4405,0.000
1032,03/22/18 10:35:30 PM,0.4405,0.000,,
1033,03/22/18 10:36:00 PM,0.4405,0.000,,
1034,03/22/18 10:36:30 PM,0.4405,0.000,,
1035,03/22/18 10:37:00 PM,0.4405,0.000,,
1036,03/22/18 10:37:30 PM,0.4405,0.000,,
1037,03/22/18 10:38:00 PM,0.4405,0.000,,
1038,03/22/18 10:38:30 PM,0.4405,0.000,,
1039,03/22/18 10:39:00 PM,0.4405,0.000,,
1040,03/22/18 10:39:30 PM,0.4405,0.000,,
1041,03/22/18 10:40:00 PM,0.4405,0.000,0.4405,0.000
1042,03/22/18 10:40:30 PM,0.4405,0.000,,
1043,03/22/18 10:41:00 PM,0.4405,0.000,,
1044,03/22/18 10:41:30 PM,0.4405,0.000,,
1045,03/22/18 10:42:00 PM,0.4405,0.000,,
1046,03/22/18 10:42:30 PM,0.4405,0.000,,
1047,03/22/18 10:43:00 PM,0.4405,0.000,,
1048,03/22/18 10:43:30 PM,0.4405,0.000,,
1049,03/22/18 10:44:00 PM,0.4405,0.000,,
1050,03/22/18 10:44:30 PM,0.4405,0.000,,
1051,03/22/18 10:45:00 PM,0.4405,0.000,0.4405,0.000
1052,03/22/18 10:45:30 PM,0.4405,0.000,,
1053,03/22/18 10:46:00 PM,0.4405,0.000,,
1054,03/22/18 10:46:30 PM,0.4405,0.000,,
1055,03/22/18 10:47:00 PM,0.4405,0.000,,
1056,03/22/18 10:47:30 PM,0.4405,0.000,,
1057,03/22/18 10:48:00 PM,0.4405,0.000,,
1058,03/22/18 10:48:30 PM,0.4405,0.000,,
1059,03/22/18 10:49:00 PM,0.4405,0.000,,
1060,03/22/18 10:49:30 PM,0.4405,0.000,,
1061,03/22/18 10:50:00 PM,0.4405,0.000,0.4405,0.000
1062,03/22/18 10:50:30 PM,0.4405,0.000,,
1063,03/22/18 10:51:00 PM,0.4405,0.000,,
1064,03/22/18 10:51:30 PM,0.4405,0.000,,
1065,03/22/18 10:52:00 PM,0.4405,0.000,,
1066,03/22/18 10:52:30 PM,0.4405,0.000,,
1067,03/22/18 10:53:00 PM,0.4405,0.000,,
1068,03/22/18 10:53:30 PM,0.4405,0.000,,
1069,03/22/18 10:54:00 PM,0.4405,0.000,,
1070,03/22/18 10:54:30 PM,0.4405,0.000,,
1071,03/22/18 10:55:00 PM,0.4405,0.000,0.4405,0.000
1072,03/22/18 10:55:30 PM,0.4405,0.000,,
1073,03/22/18 10:56:00 PM,0.4405,0.000,,
1074,03/22/18 10:56:30 PM,0.4405,0.000,,
1075,03/22/18 10:57:00 PM,0.4405,0.000,,
1076,03/22/18 10:57:30 PM,0.4405,0.000,,
1077,03/22/18 10:58:00 PM,0.4405,0.000,,
1078,03/22/18 10:58:30 PM,0.4405,0.000,,
1079,03/22/18 10:59:00 PM,0.4405,0.000,,
1080,03/22/18 10:59:30 PM,0.4405,0.000,,
1081,03/22/18 11:00:00 PM,0.4405,0.000,0.4405,0.000
1082,03/22/18 11:00:30 PM,0.4405,0.000,,
1083,03/22/18 11:01:00 PM,0.4405,0.000,,
1084,03/22/18 11:01:30 PM,0.4405,0.000,,
1085,03/22/18 11:02:00 PM,0.4405,0.000,,
1086,03/22/18 11:02:30 PM,0.4405,0.000,,
1087,03/22/18 11:03:00 PM,0.4405,0.000,,
1088,03/22/18 11:03:30 PM,0.4405,0.000,,
1089,03/22/18 11:04:00 PM,0.4405,0.000,,
1090,03/22/18 11:04:30 PM,0.4405,0.000,,
1091,03/22/18 11:05:00 PM,0.4405,0.000,0.4405,0.000
1092,03/22/18 11:05:30 PM,0.4405,0.000,,
1093,03/22/18 11:06:00 PM,0.4405,0.000,,
1094,03/22/18 11:06:30 PM,0.4405,0.000,,
1095,03/22/18 11:07:00 PM,0.4405,0.000,,
1096,03/22/18 11:07:30 PM,0.4405,0.000,,
1097,03/22/18 11:08:00 PM,0.4405,0.000,,
1098,03/22/18 11:08:30 PM,0.4405,0.000,,
1099,03/22/18 11:09:00 PM,0.4405,0.000,,
1100,03/22/18 11:09:30 PM,0.4405,0.000,,
1101,03/22/18 11:10:00 PM,0.4405,0.000,0.4405,0.000
1102,03/22/18 11:10:30 PM,0.4405,0.000,,
1103,03/22/18 11:11:00 PM,0.4405,0.000,,
1104,03/22/18 11:11:30 PM,0.4405,0.000,,
1105,03/22/18 11:12:00 PM,0.4405,0.000,,
1106,03/22/18 11:12:30 PM,0.4405,0.000,,
1107,03/22/18 11:13:00 PM,0.4405,0.000,,
1108,03/22/18 11:13:30 PM,0.4405,0.000,,
1109,03/22/18 11:14:00 PM,0.4405,0.000,,
1110,03/22/18 11:14:30 PM,0.4405,0.000,,
1111,03/22/18 11:15:00 PM,0.4405,0.000,0.4405,0.000
1112,03/22/18 11:15:30 PM,0.4405,0.000,,
1113,03/22/18 11:16:00 PM,0.4405,0.000,,
1114,03/22/18 11:16:30 PM,0.4405,0.000,,
1115,03/22/18 11:17:00 PM,0.4405,0.000,,
1116,03/22/18 11:17:30 PM,0.4346,0.000,,
1117,03/22/18 11:18:00 PM,0.4346,0.000,,
1118,03/22/18 11:18:30 PM,0.4405,0.000,,
1119,03/22/18 11:19:00 PM,0.4346,0.000,,
1120,03/22/18 11:19:30 PM,0.4405,0.000,,
1121,03/22/18 11:20:00 PM,0.4346,0.000,0.4405,0.000
1122,03/22/18 11:20:30 PM,0.4405,0.000,,
1123,03/22/18 11:21:00 PM,0.4346,0.000,,
1124,03/22/18 11:21:30 PM,0.4346,0.000,,
1125,03/22/18 11:22:00 PM,0.4405,0.000,,
1126,03/22/18 11:22:30 PM,0.4405,0.000,,
1127,03/22/18 11:23:00 PM,0.4346,0.000,,
1128,03/22/18 11:23:30 PM,0.4346,0.000,,
1129,03/22/18 11:24:00 PM,0.4346,0.000,,
1130,03/22/18 11:24:30 PM,0.4346,0.000,,
1131,03/22/18 11:25:00 PM,0.4346,0.000,0.4346,0.000
1132,03/22/18 11:25:30 PM,0.4346,0.000,,
1133,03/22/18 11:26:00 PM,0.4346,0.000,,
1134,03/22/18 11:26:30 PM,0.4346,0.000,,
1135,03/22/18 11:27:00 PM,0.4346,0.000,,
1136,03/22/18 11:27:30 PM,0.4346,0.000,,
1137,03/22/18 11:28:00 PM,0.4346,0.000,,
1138,03/22/18 11:28:30 PM,0.4346,0.000,,
1139,03/22/18 11:29:00 PM,0.4346,0.000,,
1140,03/22/18 11:29:30 PM,0.4346,0.000,,
1141,03/22/18 11:30:00 PM,0.4346,0.000,0.4346,0.000
1142,03/22/18 11:30:30 PM,0.4346,0.000,,
1143,03/22/18 11:31:00 PM,0.4346,0.000,,
1144,03/22/18 11:31:30 PM,0.4346,0.000,,
1145,03/22/18 11:32:00 PM,0.4346,0.000,,
1146,03/22/18 11:32:30 PM,0.4346,0.000,,
1147,03/22/18 11:33:00 PM,0.4346,0.000,,
1148,03/22/18 11:33:30 PM,0.4346,0.000,,
1149,03/22/18 11:34:00 PM,0.4346,0.000,,
1150,03/22/18 11:34:30 PM,0.4346,0.000,,
1151,03/22/18 11:35:00 PM,0.4346,0.000,0.4346,0.000
1152,03/22/18 11:35:30 PM,0.4346,0.000,,
1153,03/22/18 11:36:00 PM,0.4346,0.000,,
1154,03/22/18 11:36:30 PM,0.4346,0.000,,
1155,03/22/18 11:37:00 PM,0.4346,0.000,,
1156,03/22/18 11:37:30 PM,0.4346,0.000,,
1157,03/22/18 11:38:00 PM,0.4346,0.000,,
1158,03/22/18 11:38:30 PM,0.4346,0.000,,
1159,03/22/18 11:39:00 PM,0.4346,0.000,,
1160,03/22/18 11:39:30 PM,0.4346,0.000,,
1161,03/22/18 11:40:00 PM,0.4346,0.000,0.4346,0.000
1162,03/22/18 11:40:30 PM,0.4346,0.000,,
1163,03/22/18 11:41:00 PM,0.4346,0.000,,
1164,03/22/18 11:41:30 PM,0.4346,0.000,,
1165,03/22/18 11:42:00 PM,0.4346,0.000,,
1166,03/22/18 11:42:30 PM,0.4346,0.000,,
1167,03/22/18 11:43:00 PM,0.4346,0.000,,
1168,03/22/18 11:43:30 PM,0.4346,0.000,,
1169,03/22/18 11:44:00 PM,0.4346,0.000,,
1170,03/22/18 11:44:30 PM,0.4346,0.000,,
1171,03/22/18 11:45:00 PM,0.4346,0.000,0.4346,0.000
1172,03/22/18 11:45:30 PM,0.4346,0.000,,
1173,03/22/18 11:46:00 PM,0.4346,0.000,,
1174,03/22/18 11:46:30 PM,0.4346,0.000,,
1175,03/22/18 11:47:00 PM,0.4346,0.000,,
1176,03/22/18 11:47:30 PM,0.4346,0.000,,
1177,03/22/18 11:48:00 PM,0.4346,0.000,,
1178,03/22/18 11:48:30 PM,0.4346,0.000,,
1179,03/22/18 11:49:00 PM,0.4346,0.000,,
1180,03/22/18 11:49:30 PM,0.4346,0.000,,
1181,03/22/18 11:50:00 PM,0.4346,0.000,0.4346,0.000
1182,03/22/18 11:50:30 PM,0.4346,0.000,,
1183,03/22/18 11:51:00 PM,0.4346,0.000,,
1184,03/22/18 11:51:30 PM,0.4346,0.000,,
1185,03/22/18 11:52:00 PM,0.4346,0.000,,
1186,03/22/18 11:52:30 PM,0.4346,0.000,,
1187,03/22/18 11:53:00 PM,0.4346,0.000,,
1188,03/22/18 11:53:30 PM,0.4346,0.000,,
1189,03/22/18 11:54:00 PM,0.4346,0.000,,
1190,03/22/18 11:54:30 PM,0.4346,0.000,,
1191,03/22/18 11:55:00 PM,0.4346,0.000,0.4346,0.000
1192,03/22/18 11:55:30 PM,0.4346,0.000,,
1193,03/22/18 11:56:00 PM,0.4346,0.000,,
1194,03/22/18 11:56:30 PM,0.4346,0.000,,
1195,03/22/18 11:57:00 PM,0.4346,0.000,,
1196,03/22/18 11:57:30 PM,0.4346,0.000,,
1197,03/22/18 11:58:00 PM,0.4346,0.000,,
1198,03/22/18 11:58:30 PM,0.4346,0.000,,
1199,03/22/18 11:59:00 PM,0.4346,0.000,,
1200,03/22/18 11:59:30 PM,0.4346,0.000,,
1201,03/23/18 12:00:00 AM,0.4346,0.000,0.4346,0.000
1202,03/23/18 12:00:30 AM,0.4346,0.000,,
1203,03/23/18 12:01:00 AM,0.4346,0.000,,
1204,03/23/18 12:01:30 AM,0.4346,0.000,,
1205,03/23/18 12:02:00 AM,0.4346,0.000,,
1206,03/23/18 12:02:30 AM,0.4346,0.000,,
1207,03/23/18 12:03:00 AM,0.4346,0.000,,
1208,03/23/18 12:03:30 AM,0.4286,0.000,,
1209,03/23/18 12:04:00 AM,0.4346,0.000,,
1210,03/23/18 12:04:30 AM,0.4346,0.000,,
1211,03/23/18 12:05:00 AM,0.4346,0.000,0.4346,0.000
1212,03/23/18 12:05:30 AM,0.4286,0.000,,
1213,03/23/18 12:06:00 AM,0.4346,0.000,,
1214,03/23/18 12:06:30 AM,0.4346,0.000,,
1215,03/23/18 12:07:00 AM,0.4346,0.000,,
1216,03/23/18 12:07:30 AM,0.4346,0.000,,
1217,03/23/18 12:08:00 AM,0.4346,0.000,,
1218,03/23/18 12:08:30 AM,0.4346,0.000,,
1219,03/23/18 12:09:00 AM,0.4346,0.000,,
1220,03/23/18 12:09:30 AM,0.4346,0.000,,
1221,03/23/18 12:10:00 AM,0.4286,0.000,0.4346,0.000
1222,03/23/18 12:10:30 AM,0.4346,0.000,,
1223,03/23/18 12:11:00 AM,0.4346,0.000,,
1224,03/23/18 12:11:30 AM,0.4346,0.000,,
1225,03/23/18 12:12:00 AM,0.4286,0.000,,
1226,03/23/18 12:12:30 AM,0.4286,0.000,,
1227,03/23/18 12:13:00 AM,0.4286,0.000,,
1228,03/23/18 12:13:30 AM,0.4286,0.000,,
1229,03/23/18 12:14:00 AM,0.4286,0.000,,
1230,03/23/18 12:14:30 AM,0.4286,0.000,,
1231,03/23/18 12:15:00 AM,0.4346,0.000,0.4346,0.000
1232,03/23/18 12:15:30 AM,0.4346,0.000,,
1233,03/23/18 12:16:00 AM,0.4346,0.000,,
1234,03/23/18 12:16:30 AM,0.4346,0.000,,
1235,03/23/18 12:17:00 AM,0.4286,0.000,,
1236,03/23/18 12:17:30 AM,0.4286,0.000,,
1237,03/23/18 12:18:00 AM,0.4286,0.000,,
1238,03/23/18 12:18:30 AM,0.4286,0.000,,
1239,03/23/18 12:19:00 AM,0.4286,0.000,,
1240,03/23/18 12:19:30 AM,0.4286,0.000,,
1241,03/23/18 12:20:00 AM,0.4346,0.000,0.4346,0.000
1242,03/23/18 12:20:30 AM,0.4286,0.000,,
1243,03/23/18 12:21:00 AM,0.4286,0.000,,
1244,03/23/18 12:21:30 AM,0.4346,0.000,,
1245,03/23/18 12:22:00 AM,0.4346,0.000,,
1246,03/23/18 12:22:30 AM,0.4346,0.000,,
1247,03/23/18 12:23:00 AM,0.4346,0.000,,
1248,03/23/18 12:23:30 AM,0.4346,0.000,,
1249,03/23/18 12:24:00 AM,0.4346,0.000,,
1250,03/23/18 12:24:30 AM,0.4346,0.000,,
1251,03/23/18 12:25:00 AM,0.4286,0.000,0.4346,0.000
1252,03/23/18 12:25:30 AM,0.4286,0.000,,
1253,03/23/18 12:26:00 AM,0.4286,0.000,,
1254,03/23/18 12:26:30 AM,0.4286,0.000,,
1255,03/23/18 12:27:00 AM,0.4286,0.000,,
1256,03/23/18 12:27:30 AM,0.4286,0.000,,
1257,03/23/18 12:28:00 AM,0.4346,0.000,,
1258,03/23/18 12:28:30 AM,0.4286,0.000,,
1259,03/23/18 12:29:00 AM,0.4286,0.000,,
1260,03/23/18 12:29:30 AM,0.4286,0.000,,
1261,03/23/18 12:30:00 AM,0.4286,0.000,0.4286,0.000
1262,03/23/18 12:30:30 AM,0.4286,0.000,,
1263,03/23/18 12:31:00 AM,0.4286,0.000,,
1264,03/23/18 12:31:30 AM,0.4286,0.000,,
1265,03/23/18 12:32:00 AM,0.4286,0.000,,
1266,03/23/18 12:32:30 AM,0.4286,0.000,,
1267,03/23/18 12:33:00 AM,0.4286,0.000,,
1268,03/23/18 12:33:30 AM,0.4286,0.000,,
1269,03/23/18 12:34:00 AM,0.4286,0.000,,
1270,03/23/18 12:34:30 AM,0.4286,0.000,,
1271,03/23/18 12:35:00 AM,0.4286,0.000,0.4286,0.000
1272,03/23/18 12:35:30 AM,0.4286,0.000,,
1273,03/23/18 12:36:00 AM,0.4286,0.000,,
1274,03/23/18 12:36:30 AM,0.4286,0.000,,
1275,03/23/18 12:37:00 AM,0.4286,0.000,,
1276,03/23/18 12:37:30 AM,0.4286,0.000,,
1277,03/23/18 12:38:00 AM,0.4286,0.000,,
1278,03/23/18 12:38:30 AM,0.4286,0.000,,
1279,03/23/18 12:39:00 AM,0.4286,0.000,,
1280,03/23/18 12:39:30 AM,0.4286,0.000,,
1281,03/23/18 12:40:00 AM,0.4286,0.000,0.4286,0.000
1282,03/23/18 12:40:30 AM,0.4286,0.000,,
1283,03/23/18 12:41:00 AM,0.4286,0.000,,
1284,03/23/18 12:41:30 AM,0.4286,0.000,,
1285,03/23/18 12:42:00 AM,0.4286,0.000,,
1286,03/23/18 12:42:30 AM,0.4286,0.000,,
1287,03/23/18 12:43:00 AM,0.4286,0.000,,
1288,03/23/18 12:43:30 AM,0.4286,0.000,,
1289,03/23/18 12:44:00 AM,0.4286,0.000,,
1290,03/23/18 12:44:30 AM,0.4286,0.000,,
1291,03/23/18 12:45:00 AM,0.4286,0.000,0.4286,0.000
1292,03/23/18 12:45:30 AM,0.4286,0.000,,
1293,03/23/18 12:46:00 AM,0.4286,0.000,,
1294,03/23/18 12:46:30 AM,0.4286,0.000,,
1295,03/23/18 12:47:00 AM,0.4286,0.000,,
1296,03/23/18 12:47:30 AM,0.4286,0.000,,
1297,03/23/18 12:48:00 AM,0.4286,0.000,,
1298,03/23/18 12:48:30 AM,0.4286,0.000,,
1299,03/23/18 12:49:00 AM,0.4286,0.000,,
1300,03/23/18 12:49:30 AM,0.4286,0.000,,
1301,03/23/18 12:50:00 AM,0.4286,0.000,0.4286,0.000
1302,03/23/18 12:50:30 AM,0.4286,0.000,,
1303,03/23/18 12:51:00 AM,0.4286,0.000,,
1304,03/23/18 12:51:30 AM,0.4286,0.000,,
1305,03/23/18 12:52:00 AM,0.4286,0.000,,
1306,03/23/18 12:52:30 AM,0.4286,0.000,,
1307,03/23/18 12:53:00 AM,0.4286,0.000,,
1308,03/23/18 12:53:30 AM,0.4286,0.000,,
1309,03/23/18 12:54:00 AM,0.4286,0.000,,
1310,03/23/18 12:54:30 AM,0.4286,0.000,,
1311,03/23/18 12:55:00 AM,0.4286,0.000,0.4286,0.000
1312,03/23/18 12:55:30 AM,0.4286,0.000,,
1313,03/23/18 12:56:00 AM,0.4286,0.000,,
1314,03/23/18 12:56:30 AM,0.4286,0.000,,
1315,03/23/18 12:57:00 AM,0.4286,0.000,,
1316,03/23/18 12:57:30 AM,0.4286,0.000,,
1317,03/23/18 12:58:00 AM,0.4286,0.000,,
1318,03/23/18 12:58:30 AM,0.4286,0.000,,
1319,03/23/18 12:59:00 AM,0.4286,0.000,,
1320,03/23/18 12:59:30 AM,0.4286,0.000,,
1321,03/23/18 01:00:00 AM,0.4286,0.000,0.4286,0.000
1322,03/23/18 01:00:30 AM,0.4286,0.000,,
1323,03/23/18 01:01:00 AM,0.4286,0.000,,
1324,03/23/18 01:01:30 AM,0.4286,0.000,,
1325,03/23/18 01:02:00 AM,0.4286,0.000,,
1326,03/23/18 01:02:30 AM,0.4286,0.000,,
1327,03/23/18 01:03:00 AM,0.4286,0.000,,
1328,03/23/18 01:03:30 AM,0.4286,0.000,,
1329,03/23/18 01:04:00 AM,0.4286,0.000,,
1330,03/23/18 01:04:30 AM,0.4286,0.000,,
1331,03/23/18 01:05:00 AM,0.4286,0.000,0.4286,0.000
1332,03/23/18 01:05:30 AM,0.4286,0.000,,
1333,03/23/18 01:06:00 AM,0.4286,0.000,,
1334,03/23/18 01:06:30 AM,0.4286,0.000,,
1335,03/23/18 01:07:00 AM,0.4286,0.000,,
1336,03/23/18 01:07:30 AM,0.4286,0.000,,
1337,03/23/18 01:08:00 AM,0.4286,0.000,,
1338,03/23/18 01:08:30 AM,0.4286,0.000,,
1339,03/23/18 01:09:00 AM,0.4286,0.000,,
1340,03/23/18 01:09:30 AM,0.4286,0.000,,
1341,03/23/18 01:10:00 AM,0.4286,0.000,0.4286,0.000
1342,03/23/18 01:10:30 AM,0.4286,0.000,,
1343,03/23/18 01:11:00 AM,0.4286,0.000,,
1344,03/23/18 01:11:30 AM,0.4286,0.000,,
1345,03/23/18 01:12:00 AM,0.4286,0.000,,
1346,03/23/18 01:12:30 AM,0.4286,0.000,,
1347,03/23/18 01:13:00 AM,0.4286,0.000,,
1348,03/23/18 01:13:30 AM,0.4286,0.000,,
1349,03/23/18 01:14:00 AM,0.4286,0.000,,
1350,03/23/18 01:14:30 AM,0.4286,0.000,,
1351,03/23/18 01:15:00 AM,0.4286,0.000,0.4346,0.000
1352,03/23/18 01:15:30 AM,0.4346,0.000,,
1353,03/23/18 01:16:00 AM,0.4286,0.000,,
1354,03/23/18 01:16:30 AM,0.4286,0.000,,
1355,03/23/18 01:17:00 AM,0.4286,0.000,,
1356,03/23/18 01:17:30 AM,0.4286,0.000,,
1357,03/23/18 01:18:00 AM,0.4286,0.000,,
1358,03/23/18 01:18:30 AM,0.4286,0.000,,
1359,03/23/18 01:19:00 AM,0.4286,0.000,,
1360,03/23/18 01:19:30 AM,0.4286,0.000,,
1361,03/23/18 01:20:00 AM,0.4286,0.000,0.4286,0.000
1362,03/23/18 01:20:30 AM,0.4286,0.000,,
1363,03/23/18 01:21:00 AM,0.4286,0.000,,
1364,03/23/18 01:21:30 AM,0.4286,0.000,,
1365,03/23/18 01:22:00 AM,0.4286,0.000,,
1366,03/23/18 01:22:30 AM,0.4286,0.000,,
1367,03/23/18 01:23:00 AM,0.4286,0.000,,
1368,03/23/18 01:23:30 AM,0.4286,0.000,,
1369,03/23/18 01:24:00 AM,0.4286,0.000,,
1370,03/23/18 01:24:30 AM,0.4227,0.000,,
1371,03/23/18 01:25:00 AM,0.4227,0.000,0.4227,0.000
1372,03/23/18 01:25:30 AM,0.4227,0.000,,
1373,03/23/18 01:26:00 AM,0.4227,0.000,,
1374,03/23/18 01:26:30 AM,0.4227,0.000,,
1375,03/23/18 01:27:00 AM,0.4227,0.000,,
1376,03/23/18 01:27:30 AM,0.4227,0.000,,
1377,03/23/18 01:28:00 AM,0.4227,0.000,,
1378,03/23/18 01:28:30 AM,0.4227,0.000,,
1379,03/23/18 01:29:00 AM,0.4227,0.000,,
1380,03/23/18 01:29:30 AM,0.4227,0.000,,
1381,03/23/18 01:30:00 AM,0.4227,0.000,0.4286,0.000
1382,03/23/18 01:30:30 AM,0.4227,0.000,,
1383,03/23/18 01:31:00 AM,0.4227,0.000,,
1384,03/23/18 01:31:30 AM,0.4227,0.000,,
1385,03/23/18 01:32:00 AM,0.4227,0.000,,
1386,03/23/18 01:32:30 AM,0.4227,0.000,,
1387,03/23/18 01:33:00 AM,0.4227,0.000,,
1388,03/23/18 01:33:30 AM,0.4286,0.000,,
1389,03/23/18 01:34:00 AM,0.4227,0.000,,
1390,03/23/18 01:34:30 AM,0.4227,0.000,,
1391,03/23/18 01:35:00 AM,0.4227,0.000,0.4227,0.000
1392,03/23/18 01:35:30 AM,0.4227,0.000,,
1393,03/23/18 01:36:00 AM,0.4227,0.000,,
1394,03/23/18 01:36:30 AM,0.4227,0.000,,
1395,03/23/18 01:37:00 AM,0.4227,0.000,,
1396,03/23/18 01:37:30 AM,0.4227,0.000,,
1397,03/23/18 01:38:00 AM,0.4227,0.000,,
1398,03/23/18 01:38:30 AM,0.4227,0.000,,
1399,03/23/18 01:39:00 AM,0.4227,0.000,,
1400,03/23/18 01:39:30 AM,0.4227,0.000,,
1401,03/23/18 01:40:00 AM,0.4227,0.000,0.4227,0.000
1402,03/23/18 01:40:30 AM,0.4227,0.000,,
1403,03/23/18 01:41:00 AM,0.4227,0.000,,
1404,03/23/18 01:41:30 AM,0.4227,0.000,,
1405,03/23/18 01:42:00 AM,0.4227,0.000,,
1406,03/23/18 01:42:30 AM,0.4227,0.000,,
1407,03/23/18 01:43:00 AM,0.4227,0.000,,
1408,03/23/18 01:43:30 AM,0.4227,0.000,,
1409,03/23/18 01:44:00 AM,0.4227,0.000,,
1410,03/23/18 01:44:30 AM,0.4227,0.000,,
1411,03/23/18 01:45:00 AM,0.4227,0.000,0.4227,0.000
1412,03/23/18 01:45:30 AM,0.4227,0.000,,
1413,03/23/18 01:46:00 AM,0.4227,0.000,,
1414,03/23/18 01:46:30 AM,0.4227,0.000,,
1415,03/23/18 01:47:00 AM,0.4227,0.000,,
